,SMILES,InChIKey,inchi_connectivity,pchembl_value_Mean,Year
501,Cc1cc2c(c(O)c1-c1c(O)c3c(cc1C)c(C(C)C)c(O)c(O)c3C=O)c(C=O)c(O)c(O)c2C,UMHZWCFXZIHUEL-UHFFFAOYSA-N,UMHZWCFXZIHUEL,6.28,2018
502,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)c3ccccc3)[nH]c3cc(Cl)ccc23)cc(C)c1Cl,UPSTZIYEYCDOAV-UHFFFAOYSA-N,UPSTZIYEYCDOAV,7.04,2016
503,CC(C)c1ccc(Oc2ccc3C4=C(NC(=O)C4=NCCCc4ccccc4)c4cccc2c43)cc1,UQGNXYDWNJQPQF-UHFFFAOYSA-N,UQGNXYDWNJQPQF,7.41,2013
504,C=C(c1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1)c1c(C)cc2c(c1)C(C)(C)CCC2(C)C,UQOYPUQPZRJYPK-UHFFFAOYSA-N,UQOYPUQPZRJYPK,7.22,2016
505,COc1ccc(Sc2ccc3C4=C(C#N)C(=O)N=C4c4cccc2c43)cc1,UQVOXUZIGHRSOD-UHFFFAOYSA-N,UQVOXUZIGHRSOD,6.615,2011
506,O=C(CC(Sc1ccc(Cl)cc1)C(=O)O)c1ccc(C2CCCCC2)cc1,UTDWHKHTQVYLAL-UHFFFAOYSA-N,UTDWHKHTQVYLAL,4.885,2014
507,COc1ccc(C(=O)Nc2ccc(C(=O)NS(=O)(=O)c3ccc(NCCSc4ccccc4)c([N+](=O)[O-])c3)cc2)cc1,UXKLXWUPKCCRON-UHFFFAOYSA-N,UXKLXWUPKCCRON,5.51,2012
508,O=C(O)c1cc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2)c2ccccc2c1O,UZSDKWNQNYWAPK-UHFFFAOYSA-N,UZSDKWNQNYWAPK,5.47,2016
509,O=C(O)CSc1cc(CNS(=O)(=O)c2ccccc2)c2ccccc2c1O,VCEMSHYQQJQCOX-UHFFFAOYSA-N,VCEMSHYQQJQCOX,4.19,2014
510,Cc1cc(OCCCn2c(C(=O)N3CCCCC3)cc3ccc(OCc4ccccc4C(=O)O)cc32)cc(C)c1Cl,VCLWBHSWYDTQJD-UHFFFAOYSA-N,VCLWBHSWYDTQJD,6.7,2017
511,O=C(O)c1c(CCCOc2ccccc2)c2c(cccc2)[nH]1,VHWIMNXKIKSFJQ-UHFFFAOYSA-N,VHWIMNXKIKSFJQ,4.46,2013
512,COc1c(-c2ccc(O)cc2)oc2c(c(O)cc(O)c2)c1=O,VJJZJBUCDWKPLC-UHFFFAOYSA-N,VJJZJBUCDWKPLC,5.27,2009
513,Cc1ccc2c(C)c(C(=O)O)oc2c1C,VJKQDNBXKMSKKV-UHFFFAOYSA-N,VJKQDNBXKMSKKV,3.67,2013
514,Cc1cc(OCCCn2ccc3c2cccc3OCc2ccccc2C(=O)O)cc(C)c1Cl,VJKUDDOPPPACMV-UHFFFAOYSA-N,VJKUDDOPPPACMV,6.85,2017
515,COc1ccc(NC(=O)Cc2c(SC)c3c(cccc3)n2Cc2ccccc2)cc1,VJMHLVJMZJVISJ-UHFFFAOYSA-N,VJMHLVJMZJVISJ,5.21,2008
516,Cc1c(C(=O)O)n2CCOc3cccc1c32,VJMSVWADLPRVOE-UHFFFAOYSA-N,VJMSVWADLPRVOE,4.75,2015
517,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)c3cc(NC4Cc5c(cccc5)C4)ncc3)[nH]c3c2ccc(Cl)c3-c2c(C)n(C)nc2C)cc(C)c1Cl,VJULYCPFGCLEOF-UHFFFAOYSA-N,VJULYCPFGCLEOF,8.105,2016
518,O=[N+]([O-])c1c(O)ccc(S(=O)(=O)c2cc([N+](=O)[O-])c(O)cc2)c1,VKCVEIUNYZTNAK-UHFFFAOYSA-N,VKCVEIUNYZTNAK,5.225,2008
519,Cc1cc(OCCCc2c3C(=O)N(Cc4cc(C(=O)O)ccc4)CCCn3c3c2cccc3-c2c(C)n(C)nc2C)cc(C)c1Cl,VMBSCFPYXBSHSU-UHFFFAOYSA-N,VMBSCFPYXBSHSU,7.68,2018
520,O=C(O)COc1c(C(Nc2ncccc2)c2cc(Cl)c3cccnc3c2O)cccc1,VMEDTSNKTYMQLG-UHFFFAOYSA-N,VMEDTSNKTYMQLG,5.69,2008
521,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)c3cc(NCCC(C)C)ncc3)[nH]c3c2ccc(Cl)c3-c2c(C)n(C)nc2C)cc(C)c1Cl,VNLUUSGOJIHLES-UHFFFAOYSA-N,VNLUUSGOJIHLES,7.5,2016
522,Cc1c(-c2ccccc2)c(=O)c2c(o1)c(CC(C)C)c(O)c(O)c2O,VOKVHQWUUIPROY-UHFFFAOYSA-N,VOKVHQWUUIPROY,6.4,2007
523,N#CC1=C2C(=NC1=O)c1cccc3cccc2c13,VQYSTSIAUDPRJH-UHFFFAOYSA-N,VQYSTSIAUDPRJH,5.74,2013
524,Cc1cc(OCCCc2c(C(=O)O)n3CCCSc4cccc2c43)cc(C)c1Cl,VTXXZVJSZRWWRU-UHFFFAOYSA-N,VTXXZVJSZRWWRU,7.4,2015
525,CCC(C)c1ccc(Oc2ccc3C4=C(C#N)C(=O)N=C4c4cccc2c43)cc1,VTYCCCCZIPADRN-UHFFFAOYSA-N,VTYCCCCZIPADRN,7.62,2011
526,Cc1cc(OCCCn2c(C(N)=O)cc3ccc(OCc4ccccc4C(=O)O)cc32)cc(C)c1Cl,VUDNYXCCWOOPAN-UHFFFAOYSA-N,VUDNYXCCWOOPAN,6.02,2017
527,CCCCN=C1C(=O)NC2=C1c1c3c2cccc3c(N2CCSCC2)cc1,VWXKRYCZXIHSPX-UHFFFAOYSA-N,VWXKRYCZXIHSPX,7.1,2013
528,O=C(Nc1c(O)c(O)c(O)cc1C(=O)NCc1ccccc1)c1ccccc1,VYQFVFZWQVNTIH-UHFFFAOYSA-N,VYQFVFZWQVNTIH,5.55,2013
529,O=C(O)CSc1cc(NC(=O)Cc2ccccc2)c2ccccc2c1O,VYYAFYBWFONMEO-UHFFFAOYSA-N,VYYAFYBWFONMEO,4.23,2014
530,O=C(O)c1cc(-c2ccc(Oc3ccccc3)cc2)cc(-c2ccc(Br)cc2)n1,VZMVDWYUXQOFSD-UHFFFAOYSA-N,VZMVDWYUXQOFSD,5.13,2018
531,CC(C)CC(C(=O)O)N1C(=O)SC(=Cc2ccc(Br)cc2)C1=O,VZVZIGAVPCELGA-UHFFFAOYSA-N,VZVZIGAVPCELGA,5.06,2018
532,NC(=O)CSc1cc(NS(=O)(=O)c2ccc(Br)cc2)c2ccccc2c1O,WBAIUBIBYMOTDJ-UHFFFAOYSA-N,WBAIUBIBYMOTDJ,5.77,2014
533,O=C(C=Cc1ccccc1Cl)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,WCCURKPGTWDEPT-UHFFFAOYSA-N,WCCURKPGTWDEPT,4.85,2016
534,O=C(O)c1cc(-c2ccc(Oc3ccccc3)cc2)cc(-c2ccc(OCc3ccccc3)cc2)n1,WCPMTSQKPRRBAT-UHFFFAOYSA-N,WCPMTSQKPRRBAT,5.21,2018
535,Cc1ccc(S(=O)(=O)NC(=O)C(Cc2ccc(Br)cc2)NC(=O)C2CC(Oc3ccc(-c4ccccc4)cc3)CN2C(=O)OC(C)(C)C)cc1,WDPPIULNYFKXCG-UHFFFAOYSA-N,WDPPIULNYFKXCG,6.0,2015
536,O=C(O)CSc1cc(NS(=O)(=O)c2ccc(-c3ccccc3)cc2)c2ccccc2c1O,WDSIRVXGKDXLAU-UHFFFAOYSA-N,WDSIRVXGKDXLAU,6.43,2014
537,O=C(O)c1c(CCCOc2cccc3c2cccc3)c2c(cccc2)s1,WEKMYYBVUYSISQ-UHFFFAOYSA-N,WEKMYYBVUYSISQ,6.43,2013
538,COc1c(OC)cc(-c2ccc(C=C3SC(=S)N(C(Cc4ccccc4)C(=O)O)C3=O)cn2)cc1,WFBYCFBFDTYHFO-UHFFFAOYSA-N,WFBYCFBFDTYHFO,5.05,2010
539,O=C(O)CSc1cc(NC(=O)c2ccc(Br)cc2)c2ccccc2c1O,WGECEUMJFKYEIB-UHFFFAOYSA-N,WGECEUMJFKYEIB,4.4,2014
540,CCCOc1ccc(CC(NC(=O)C2CC(Oc3ccc(-c4ccccc4)cc3)CN2C(=O)OC(C)(C)C)C(=O)NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,WHFMFGWHYWHKIT-UHFFFAOYSA-N,WHFMFGWHYWHKIT,5.33,2017
541,Cc1cc(Oc2ccc(C=C3SC(=O)N(C(Cc4ccccc4)C(=O)O)C3=O)cc2)cc(C)c1Cl,WHQCEBGRPIFZAW-UHFFFAOYSA-N,WHQCEBGRPIFZAW,6.435,2018
542,CCCCCCN=C1C(=O)NC2=C1c1c3c2cccc3c(N2CCSCC2)cc1,WIAHPNNINQUXBH-UHFFFAOYSA-N,WIAHPNNINQUXBH,7.43,2013
543,Cc1ccccc1Oc1ccc2C3=C(C#N)C(=O)N=C3c3cccc1c32,WJGYEKOJLFTYIV-UHFFFAOYSA-N,WJGYEKOJLFTYIV,6.67,2011
544,O=C(O)c1c(CCCOc2cccc3ccccc23)c2cccc3c2n1CCCS3,WLXWGKQBHKCGOD-UHFFFAOYSA-N,WLXWGKQBHKCGOD,6.77,2015
545,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)CCCNC3CCCCC3)[nH]c3ccccc23)cc(C)c1Cl,WMIOYNQNQYGUDR-UHFFFAOYSA-N,WMIOYNQNQYGUDR,5.99,2016
546,O=C(O)c1c(CCCOc2c3CCCCc3ccc2)c2cccc3c2n1CCS3,WOGLKUSZJCJORI-UHFFFAOYSA-N,WOGLKUSZJCJORI,6.82,2015
547,COc1ccc(C(=O)C=Cc2cc(Cl)c(O)c(F)c2)cc1,WOMYXBNEVFFRQK-UHFFFAOYSA-N,WOMYXBNEVFFRQK,5.16,2016
548,O=C(O)CSc1cc(NS(=O)(=O)c2ccccc2)c2ccccc2c1O,WOOMMHUHOYPAOS-UHFFFAOYSA-N,WOOMMHUHOYPAOS,5.45,2014
549,O=C(O)c1c(CCCOc2cccc3ccccc23)c2c3c(ccc2)S(=O)(=O)CCn13,WOYADNGUIJORMA-UHFFFAOYSA-N,WOYADNGUIJORMA,7.06,2015
550,O=C(O)C1C=CC2CC3C(CCCc4ccc(O)c(O)c4)C4C=CC1C2C43,WRFCXWWPRNBPHO-UHFFFAOYSA-N,WRFCXWWPRNBPHO,5.28,2014
551,O=C(O)CSc1cc(NS(=O)(=O)c2ccc(Br)cc2)c2ccccc2c1O,WUGANDSUVKXMEC-UHFFFAOYSA-N,WUGANDSUVKXMEC,6.3675,2014
552,O=C(NS(=O)(=O)c1ccccc1)C(Cc1ccc(Br)cc1)N1C(=O)C(=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)cc2)SC1=S,WVYGCYJTGGCNTL-UHFFFAOYSA-N,WVYGCYJTGGCNTL,7.07,2015
553,COc1ccc(S(=O)(=O)Nc2cc(SCC(=O)O)c(O)c3ccccc23)cc1,WWPDFQGBFIREKS-UHFFFAOYSA-N,WWPDFQGBFIREKS,5.03,2014
554,O=C(O)CSc1cc(NC(=O)Cc2ccc(Cl)cc2)c2ccccc2c1O,WXCKSSLPEMHARN-UHFFFAOYSA-N,WXCKSSLPEMHARN,4.9,2014
555,Cc1cc(OCCCn2ccc3ccc(OCc4cccc(C(=O)O)c4)cc32)cc(C)c1Cl,WYAHBTJBOXJLSZ-UHFFFAOYSA-N,WYAHBTJBOXJLSZ,6.13,2017
556,N#CC(C#N)=c1c(=O)c2cccc3cccc1c32,WYZUQHDRPNJOCG-UHFFFAOYSA-N,WYZUQHDRPNJOCG,4.5975,2013
557,Cc1cc(Oc2ccc(C=C3SC(=O)N(C(CC(C)C)C(=O)O)C3=O)cc2Br)cc(C)c1Cl,XAAIWTRXLSKYEX-UHFFFAOYSA-N,XAAIWTRXLSKYEX,6.1,2018
558,CC1CN(C(C)C(=O)O)C(=O)c2c(OC1CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1)c(NS(=O)(=O)c1ccc(F)cc1)ccc2,XAEPMFMCFFIZDH-UHFFFAOYSA-N,XAEPMFMCFFIZDH,5.47,2014
559,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)CCNC(=O)C3Cc4c(cccc4)N3)[nH]c3cc(Cl)ccc23)cc(C)c1Cl,XCGQNVFQNMUDAL-UHFFFAOYSA-N,XCGQNVFQNMUDAL,7.445,2016
560,CC(C)c1ccc(Sc2ccc3C4=C(C#N)C(=O)N=C4c4cccc2c43)cc1,XDEBKMIEFZVMFB-UHFFFAOYSA-N,XDEBKMIEFZVMFB,7.09,2011
561,CC(C)Oc1ccc(C(=O)Nc2c(-c3ccc(OC(C)C)cc3)n(-c3ccc(Oc4ccccc4)cc3)nc2C(=O)O)cc1,XMMSWQSSUYVMCR-UHFFFAOYSA-N,XMMSWQSSUYVMCR,6.6850000000000005,2016
562,Cc1cc(OCCCn2ccc3cc(OCc4c(C(=O)O)cccc4)ccc32)cc(C)c1Cl,XNENLWGUIGBLAZ-UHFFFAOYSA-N,XNENLWGUIGBLAZ,6.96,2017
563,CC(=O)c1c(N)c2c(nc(-c3ccco3)cc2)s1,XOKDKVMZWSGZTD-UHFFFAOYSA-N,XOKDKVMZWSGZTD,5.69,2008
564,Cc1ccc(C=c2sc3nc(-c4ccco4)nn3c2=O)o1,XOKLBVZTIPFGLZ-UHFFFAOYSA-N,XOKLBVZTIPFGLZ,5.34,2008
565,COC(=O)c1c(Oc2cc(C)cc(O)c2C(=O)O)c(OC)cc(O)c1,XOKVHFNTYHPEHN-UHFFFAOYSA-N,XOKVHFNTYHPEHN,5.44,2008
566,O=C(O)c1c(CCCOc2cccc3ccccc23)c2cccc3c2n1CCC3,XOMAOOTVWOCYAD-UHFFFAOYSA-N,XOMAOOTVWOCYAD,6.51,2015
567,Cc1cc(OCCCn2ccc3cc(OCC(=O)O)ccc32)cc(C)c1Cl,XOMMZYOXBXSAAC-UHFFFAOYSA-N,XOMMZYOXBXSAAC,5.83,2017
568,O=[N+]([O-])c1ccc2[nH]c(O)c(N=NC(=S)Nc3cnccc3)c2c1,XOUABXCGDZWGCY-UHFFFAOYSA-N,XOUABXCGDZWGCY,5.2,2008
569,CC(C)(C)c1ccc(OCCCn2c(C(=O)N3CCCCC3)cc3ccc(OCc4ccccc4C(=O)O)cc32)cc1,XOWXHFVXESDNAX-UHFFFAOYSA-N,XOWXHFVXESDNAX,6.44,2017
570,CCOc1ccc(N2C(=O)SC(=Cc3cc(OC)c(O)cc3)C2=O)cc1,XPDLBMFYTFUHOC-UHFFFAOYSA-N,XPDLBMFYTFUHOC,5.59,2008
571,Cc1cc(OCCCn2ccc3cc(OCc4cc(C(=O)O)ccc4)ccc32)cc(C)c1Cl,XQBCHYWCZPYLGN-UHFFFAOYSA-N,XQBCHYWCZPYLGN,6.7,2017
572,O=C(O)c1cc(-c2ccc(Br)cc2)cc(-c2ccc(OCc3ccccc3)cc2)n1,XQTNVLICJURIFW-UHFFFAOYSA-N,XQTNVLICJURIFW,5.12,2018
573,N#CC1=C(O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=NCCC(=O)O,XQVKECVZEAUASD-UHFFFAOYSA-N,XQVKECVZEAUASD,6.82,2018
574,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)c3ccc(C(=O)NCc4ccncc4)o3)[nH]c3c2ccc(Cl)c3-c2c(C)n(C)nc2C)cc(C)c1Cl,XUOWHTUFGDRCCK-UHFFFAOYSA-N,XUOWHTUFGDRCCK,7.885,2016
575,Cc1cc(OCCCn2ccc3ccc(OCc4ccc(C(=O)O)cc4)cc32)cc(C)c1Cl,XVLWTNHMSONXMO-UHFFFAOYSA-N,XVLWTNHMSONXMO,5.92,2017
576,CN(C)c1ccc(Sc2ccc3C4=C(C#N)C(=O)N=C4c4cccc2c43)cc1,XVVZVKUEVUGNGO-UHFFFAOYSA-N,XVVZVKUEVUGNGO,7.04,2011
577,Cc1cc(OCCCc2c(C(=O)O)n3CCSc4cccc2c43)ccc1Cl,XWIOEODLFVLVCY-UHFFFAOYSA-N,XWIOEODLFVLVCY,6.68,2015
578,CCCCNC(=O)c1cc(Sc2ccc(C(C)C)cc2)cnc1O,XWWLAIWNGYBKGZ-UHFFFAOYSA-N,XWWLAIWNGYBKGZ,6.65,2013
579,CCCCCCN=C1C(=O)NC2=C1c1c3c2cccc3c(Oc2ccc(C(C)C)cc2)cc1,XWZAPHLZFDMUHL-UHFFFAOYSA-N,XWZAPHLZFDMUHL,5.973333333333333,2013
580,Cc1cc(OCCCc2c3C(=O)N(Cc4cc(C(=O)O)ccn4)CCCn3c3c2ccc(Cl)c3-c2c(C)n(C)nc2C)cc(C)c1Cl,XXBUSBDYQLJUJO-UHFFFAOYSA-N,XXBUSBDYQLJUJO,8.440000000000001,2018
581,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)CCNC(=O)c3cccn3Cc3ccccc3)[nH]c3ccccc23)cc(C)c1Cl,XYARBKYHURJQAV-UHFFFAOYSA-N,XYARBKYHURJQAV,6.83,2016
582,Cc1c(Cl)c(C)cc(OCCCc2c(C(=O)O)n(C)c3ccccc23)c1,XYIJQMZUCQCNMO-UHFFFAOYSA-N,XYIJQMZUCQCNMO,6.75,2013
583,N#Cc1cc(Sc2ccc(Br)cc2)cnc1O,XZDDUSYCXVNIMR-UHFFFAOYSA-N,XZDDUSYCXVNIMR,5.32,2013
584,O=C(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(Cc1ccc(Br)cc1)N1C(=O)C(=Cc2ccc(-c3ccc(Cl)cc3)cc2)SC1=S,XZEBFHCFALOIHZ-UHFFFAOYSA-N,XZEBFHCFALOIHZ,7.2,2015
585,O=C(O)c1cc(-c2ccc(Oc3ccccc3)cc2)cc(-c2cc(Br)ccc2)n1,YAAHHSJUPLEKIZ-UHFFFAOYSA-N,YAAHHSJUPLEKIZ,5.07,2018
586,Cc1ccc2c(c1Cl)NC(C(=O)O)C1CC(Sc3c([N+](=O)[O-])cccc3)C(Cl)C21,YCLFNFMIGLHWRQ-UHFFFAOYSA-N,YCLFNFMIGLHWRQ,5.53,2008
587,C=CCN=c1scc(-c2ccco2)n1N=Cc1ccc(O)c(O)c1O,YEIYHBVAYULOAK-UHFFFAOYSA-N,YEIYHBVAYULOAK,5.54,2008
588,CC(C)COc1ccc(C(=O)Nc2c(-c3ccc(OC(C)C)cc3)n(-c3ccc(Oc4ccccc4)cc3)nc2C(=O)O)cc1,YFJFMRRMGIOCHI-UHFFFAOYSA-N,YFJFMRRMGIOCHI,6.14,2016
589,COc1cc(C(=O)C=Cc2ccc(O)cc2)c(O)c(OC)c1OC,YFQLECWROJYRNO-UHFFFAOYSA-N,YFQLECWROJYRNO,4.4,2016
590,CCOc1ccc(-c2c(NC(=O)c3ccc(OC(C)C)cc3)c(C(=O)O)nn2-c2ccc(Oc3ccccc3)cc2)cc1,YGMNUAIEAAWEDE-UHFFFAOYSA-N,YGMNUAIEAAWEDE,7.09,2016
591,O=C(O)c1cc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)c2ccccc2c1O,YHDHWPVJOCLGIE-UHFFFAOYSA-N,YHDHWPVJOCLGIE,5.35,2016
592,O=C(O)c1c(CCc2cccc3ccccc23)c2c(cccc2)s1,YHJPBXFIHDAQRI-UHFFFAOYSA-N,YHJPBXFIHDAQRI,4.9,2013
593,Cc1cc(OCCCc2c3C(=O)N(c4cc5c(ccn5C)c(C(=O)O)c4)CCCn3c3c2cc(Cl)cc3-c2c(C)n(C)nc2C)cc(C)c1Cl,YKAUGUHUXAGYDB-UHFFFAOYSA-N,YKAUGUHUXAGYDB,7.03,2018
594,CC(C)Oc1ccc(-c2cc(C(=O)O)nn2-c2ccc(Oc3ccccc3)cc2)cc1,YMZIQERIFKUTOB-UHFFFAOYSA-N,YMZIQERIFKUTOB,6.43,2016
595,CCc1ccc(S(=O)(=O)Nc2cc(SCC(=O)O)c(O)c3ccccc23)cc1,YNKXUMMWJICJAZ-UHFFFAOYSA-N,YNKXUMMWJICJAZ,5.81,2014
596,O=C(O)c1c(CCCOc2cccc(-c3ccccc3)c2)c2c(cccc2)[nH]1,YQMRSDVXHLCEEI-UHFFFAOYSA-N,YQMRSDVXHLCEEI,5.11,2013
597,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)CCNS(=O)(=O)C3CCCCC3)[nH]c3ccccc23)cc(C)c1Cl,YQRMKSWXESHNSY-UHFFFAOYSA-N,YQRMKSWXESHNSY,6.6,2016
598,Cc1cc(OCCCn2ccc3ccc(C(=O)O)cc32)cc(C)c1Cl,YRJHHCYWQVFPEX-UHFFFAOYSA-N,YRJHHCYWQVFPEX,5.52,2017
599,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)CCNC(=O)C(C)C)[nH]c3cc(Cl)ccc23)cc(C)c1Cl,YTGNUHNSSYYFLS-UHFFFAOYSA-N,YTGNUHNSSYYFLS,7.18,2016
600,O=C(O)COc1ccc2ccn(CCCOc3ccc(Oc4ccccc4)cc3)c2c1,YTIREQGJPWYZLM-UHFFFAOYSA-N,YTIREQGJPWYZLM,5.49,2017
601,Cc1cc(OCCCc2c3C(=O)N(c4cn(C)c5cc(C(=O)O)ccc45)CCCn3c3c2ccc(Cl)c3-c2c(C)n(C)nc2C)cc(C)c1Cl,YTOHMGKVIJYDIR-UHFFFAOYSA-N,YTOHMGKVIJYDIR,9.41,2018
602,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)CCNC(=O)Cc3cn(C)c4c3cccc4)[nH]c3ccccc23)cc(C)c1Cl,YTZZBFCCNZESCZ-UHFFFAOYSA-N,YTZZBFCCNZESCZ,6.53,2016
603,Cc1c(-c2cccc3c2[nH]c(C(=O)O)c3CCCOc2cccc3ccccc23)cccc1,YXFMHHXNIYGNKK-UHFFFAOYSA-N,YXFMHHXNIYGNKK,6.265000000000001,2015
604,Cc1cc(OCCCc2c3C(=O)N(c4cccc(C(=O)O)c4)CCCn3c3c2ccc(Cl)c3-c2c(C)n(C)nc2C)cc(C)c1Cl,YYPNZNHOMXJSFW-UHFFFAOYSA-N,YYPNZNHOMXJSFW,8.379999999999999,2015
605,COc1c(I)cc(C=O)c2c1cccc2,YZBDTDDJLMKGKE-UHFFFAOYSA-N,YZBDTDDJLMKGKE,6.26,2014
606,COc1ccc(C(=O)C=Cc2cc(Cl)c(O)c(F)c2)c(OC)c1OC,YZRKVJJXPZORMS-UHFFFAOYSA-N,YZRKVJJXPZORMS,5.52,2016
607,CC(C)CC(C(=O)O)N1C(=O)SC(=Cc2ccc(Oc3ccccc3)cc2)C1=O,YZYOYEMLXSJJQH-UHFFFAOYSA-N,YZYOYEMLXSJJQH,4.9,2018
608,O=C(O)c1c(CCCOc2cccc3c2CCCC3)c2c(cc(Cl)cc2)[nH]1,ZDLVOWQMOKZHBK-UHFFFAOYSA-N,ZDLVOWQMOKZHBK,7.18,2013
609,O=C(O)c1c(CCCCC2CCCCC2)c2c(cccc2)[nH]1,ZEUXTNXHBYCGIB-UHFFFAOYSA-N,ZEUXTNXHBYCGIB,5.36,2015
610,Cc1c(-c2cccc3c2n(CCN2CCOCC2)c(C(=O)O)c3CCCOc2cccc3ccccc23)cccc1,ZFODCXXHTZVRJL-UHFFFAOYSA-N,ZFODCXXHTZVRJL,6.9925,2015
611,CN(C)S(=O)(=O)c1cc(C(=O)O)c(O)c2c1cccc2,ZFPJQLBFNKCFRE-UHFFFAOYSA-N,ZFPJQLBFNKCFRE,4.59,2016
612,Nc1ccc(Sc2ccc3C4=C(NC(=O)C4=NCCCc4ccccc4)c4cccc2c43)cc1,ZGHTVVBYVVYAHB-UHFFFAOYSA-N,ZGHTVVBYVVYAHB,6.87,2013
613,O=C(O)c1cc(S(=O)(=O)Nc2ccccc2Br)c2ccccc2c1O,ZGOONDIGLCVNFD-UHFFFAOYSA-N,ZGOONDIGLCVNFD,5.17,2016
614,Cc1cc(OCCCc2c(C(=O)NS(C)(=O)=O)[nH]c3ccccc23)cc(C)c1Cl,ZIXKOLODGXYOPU-UHFFFAOYSA-N,ZIXKOLODGXYOPU,6.18,2016
615,Cc1cc(OCCCc2c(C(=O)NCc3ccc(C(=O)O)o3)[nH]c3c2cccc3-c2c(C)n(C)nc2C)cc(C)c1Cl,ZJAHIUIZCYFUIR-UHFFFAOYSA-N,ZJAHIUIZCYFUIR,7.24,2018
616,CC(C)(C)c1ccc(C=C2SC(=O)N(C(Cc3ccccc3)C(=O)O)C2=O)cc1,ZJTOOEFLLYZEOT-UHFFFAOYSA-N,ZJTOOEFLLYZEOT,6.07,2018
617,CC(C)COc1ccc(CC(NC(=O)C2CC(Oc3ccc(-c4ccccc4)cc3)CN2C(=O)OC(C)(C)C)C(=O)NS(=O)(=O)c2ccccc2)cc1,ZKKULQBCHWANFZ-UHFFFAOYSA-N,ZKKULQBCHWANFZ,5.7,2017
618,Cc1ccc(Sc2cnc(O)c(C#N)c2)cc1,ZSMUBCRJFZVEMR-UHFFFAOYSA-N,ZSMUBCRJFZVEMR,5.6,2013
619,Cc1cc(OCCCc2c(C(=O)O)[nH]c3ccccc23)ccc1Cl,ZSWWJMJGPVWUMG-UHFFFAOYSA-N,ZSWWJMJGPVWUMG,6.42,2013
620,C=C(C)C(=O)Nc1cccc(C2=NOC3(C2)CC(C(N)=O)N(C(=O)C(=C)C)C3)c1,ZTBAYPBTARIWTP-UHFFFAOYSA-N,ZTBAYPBTARIWTP,5.51,2008
621,Cc1nn(-c2ccc(Br)cc2)c(O)c1C=Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,ZTGNFYVLOOTPJA-UHFFFAOYSA-N,ZTGNFYVLOOTPJA,5.22,2008
622,CC1CCc2c(C1)sc(Nc1nc3c(cccc3F)s1)c2C(N)=O,ZTMGOFZWXPCDQQ-UHFFFAOYSA-N,ZTMGOFZWXPCDQQ,5.42,2008
623,Cc1nc2cc(-c3c(-n4c(C)ccc4C)scc3)nn2c(O)c1,ZUEIANXAXZFNTB-UHFFFAOYSA-N,ZUEIANXAXZFNTB,5.3,2008
624,c1cc(C2Nc3cccc4cccc(c34)N2)cnc1,ZUOLBTXPELTJQQ-UHFFFAOYSA-N,ZUOLBTXPELTJQQ,5.02,2008
625,CCOc1ccc(-c2c(NC(=O)c3ccc(C(C)(C)C)cc3)c(C(=O)O)nn2-c2ccc(Oc3ccccc3)cc2)cc1,ZVNNFQPPAUZMTQ-UHFFFAOYSA-N,ZVNNFQPPAUZMTQ,6.39,2016
626,O=C(NS(=O)(=O)c1ccc(NCCSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(C(=O)c2ccccc2)cc1,ZWNZDXMRVIGCFE-UHFFFAOYSA-N,ZWNZDXMRVIGCFE,5.4,2016
627,O=C(O)c1c(CCCOc2ccccc2C(F)(F)F)c2c(cccc2)[nH]1,ZYUVAKAGNDFDQF-UHFFFAOYSA-N,ZYUVAKAGNDFDQF,5.06,2013
628,Cc1cc(OCCCc2c(C(=O)O)[nH]c3cccc(Cl)c23)cc(C)c1Cl,ZYVXUENEKBAFML-UHFFFAOYSA-N,ZYVXUENEKBAFML,6.8,2013
629,N#Cc1cc(-c2ccc(Cl)cc2)cnc1O,ZZPSWSVVNQNXJE-UHFFFAOYSA-N,ZZPSWSVVNQNXJE,5.09,2013
