,status_pampa,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
282,1.0,COc1ccc2oc(C(=O)NC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,UUECOJIIJDTIAC-UHFFFAOYSA-N,UUECOJIIJDTIAC
283,1.0,CCOC(=O)c1c(-c2ccccc2Cl)[nH]c2cccc(OC)c2c1=O,ZLHNEFSXDGNBKG-UHFFFAOYSA-N,ZLHNEFSXDGNBKG
284,1.0,COc1ccc(CN(C)c2nc(=O)c(C)c(C(C)c3c(F)cccc3F)[nH]2)cc1,SQJWVEOYCGUOKW-UHFFFAOYSA-N,SQJWVEOYCGUOKW
285,1.0,COc1ccc(OC)c2c(=O)c3c([nH]c12)CCCC3,NPKSNHQOZOLPMS-UHFFFAOYSA-N,NPKSNHQOZOLPMS
286,1.0,CCOC(=O)c1c(-c2cccc([N+](=O)[O-])c2)[nH]c2cc(OC)ccc2c1=O,XVLHWSKWJMDTOW-UHFFFAOYSA-N,XVLHWSKWJMDTOW
287,1.0,OCC/N=c1\nc(-c2cccc3ccccc23)n(-c2ccccc2)s1,KXHKLFUNZYSUCT-QZQOTICOSA-N,KXHKLFUNZYSUCT
288,1.0,COc1ccc(F)cc1CNCCCNc1ccnc2cc(Oc3ccc(C(C)(C)C)cc3)ccc12,OCCDCQZRKAYAOE-UHFFFAOYSA-N,OCCDCQZRKAYAOE
289,1.0,C[C@H](Oc1ccc(C#N)cc1C(=O)N1Cc2cn(-c3cncc(F)c3)nc2C1)C(F)(F)F,DMRVMJNKRAGVQH-LBPRGKRZSA-N,DMRVMJNKRAGVQH
290,1.0,Cc1nc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)sc1C(=O)N1CC2(C)CC1CC(C)(C)C2,YGULJBMUJUDJHX-UHFFFAOYSA-N,YGULJBMUJUDJHX
291,1.0,CC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,SPJCDWMOZIAYNB-UHFFFAOYSA-N,SPJCDWMOZIAYNB
292,1.0,CCCCCCS(=O)(=O)c1ccc(C(=O)CCN(C)C)cc1,AMZIEOYNSMVVIX-UHFFFAOYSA-N,AMZIEOYNSMVVIX
293,1.0,CC(=O)OC[C@H]1C2=CC3C(=O)c4c(O)cccc4O[C@@]34[C@@H]1COC4(CC=C(C)C)C2=O,AIDFCCBWRXLKIT-JSIOFYJOSA-N,AIDFCCBWRXLKIT
294,0.0,C/C(=C\c1cc(F)c(Oc2ccc(S(=O)(=O)NC(=O)NCCN(C)C)cc2)c(F)c1)C(=O)N=C(N)N,FYBGSXZVVUZEIB-JLHYYAGUSA-N,FYBGSXZVVUZEIB
295,1.0,Cc1[nH]c2c(Cl)c(Cl)ccc2c(=O)c1-c1ccccc1,LVEFFGZGIIIVLY-UHFFFAOYSA-N,LVEFFGZGIIIVLY
296,1.0,CC(=O)N1CCC(n2cc(-c3coc4c(O[C@H](C)c5c(Cl)ccc(F)c5Cl)c(N)ncc34)cn2)CC1,MBGJDTXAMHYTKV-CYBMUJFWSA-N,MBGJDTXAMHYTKV
297,1.0,O=C(NCCN1CCCC1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,JSYLKZMQVLWOPO-UHFFFAOYSA-N,JSYLKZMQVLWOPO
298,1.0,COc1cc2[nH]c(C)c(C)c(=O)c2cc1Cl,UXBFBTRCZPWWOE-UHFFFAOYSA-N,UXBFBTRCZPWWOE
299,1.0,COc1cccc(NC(=O)Nc2cc(C)nc3ccccc23)c1,YZCQXNQZRRVTOG-UHFFFAOYSA-N,YZCQXNQZRRVTOG
300,0.0,O=[N+]([O-])c1ccc(Sc2ccccn2)c(Cl)c1,XLOWLZLIGWLAPQ-UHFFFAOYSA-N,XLOWLZLIGWLAPQ
301,1.0,O=C(NC[C@@H]1C[C@@H](F)CN1)c1ccc(-c2cnc3ccc(NCCCCCF)nn23)cc1F,HAADVGFSSKITLQ-SJORKVTESA-N,HAADVGFSSKITLQ
302,1.0,CC1(C)CCc2[nH]c3ccc(Cl)cc3c(=O)c2C1,ADNIWBSZPSWJLD-UHFFFAOYSA-N,ADNIWBSZPSWJLD
303,1.0,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNS(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)CCC[C@]21C,JYSJXBUZXYKFST-LGIRGXTLSA-N,JYSJXBUZXYKFST
304,1.0,COc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1F,IYNBUUHJWNFIIW-UHFFFAOYSA-N,IYNBUUHJWNFIIW
305,1.0,O=C(O)CN(C[C@@H]1C[C@@H](F)CN1)C(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,FERXNRXQECFJAW-MOPGFXCFSA-N,FERXNRXQECFJAW
306,0.0,Nc1ccc(Sc2ccc([N+](=O)[O-])c(Cl)c2)cc1,AARSJNGVCQWNOS-UHFFFAOYSA-N,AARSJNGVCQWNOS
307,1.0,Cc1cc(NC(=O)Nc2cccnc2)c2ccccc2n1,XSXSATLKJJRXIZ-UHFFFAOYSA-N,XSXSATLKJJRXIZ
308,1.0,Cc1cc(NC(=O)Nc2ccc(C)c(Cl)c2)c2ccccc2n1,XGJCNQIEHUPXTE-UHFFFAOYSA-N,XGJCNQIEHUPXTE
309,1.0,CCCCCCOc1ccc(C(=O)CCN(C)C)c2ccccc12,AJJQKMKYFLVESE-UHFFFAOYSA-N,AJJQKMKYFLVESE
310,1.0,CCOC(=O)c1c(-c2cc(F)cc(OC)c2)[nH]c2cc(OC)c(F)cc2c1=O,WDRQAWOIGOJIIL-UHFFFAOYSA-N,WDRQAWOIGOJIIL
311,1.0,CCOC(=O)c1c(-c2ccc(Cl)cc2)[nH]c2cc(OC)ccc2c1=O,NXPPXFMDZJMYKY-UHFFFAOYSA-N,NXPPXFMDZJMYKY
312,1.0,COc1ccc(-c2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)cc1,ZGMSFYSWCRYNFC-UHFFFAOYSA-N,ZGMSFYSWCRYNFC
313,1.0,COc1cccc(CNCCCNc2ccnc3cc(Cc4ccccc4)ccc23)c1O,FDGDLJJFDKVIHT-UHFFFAOYSA-N,FDGDLJJFDKVIHT
314,1.0,O=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,HIIMAULBOMFTFN-UHFFFAOYSA-N,HIIMAULBOMFTFN
315,1.0,COc1cc2c(N3CCNCC3)nc(N(C)C)nc2cc1OCCCN1CCCC1,UNBYGYCNSFZBGG-UHFFFAOYSA-N,UNBYGYCNSFZBGG
316,1.0,O=C1CCc2ccc(OCCCCCCN3CCC(Cc4ccccc4)CC3)cc2N1,YUSRYUVUQZAREX-UHFFFAOYSA-N,YUSRYUVUQZAREX
317,1.0,c1ccc(CCc2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)cc1,UGKPIZQZFALVKQ-UHFFFAOYSA-N,UGKPIZQZFALVKQ
318,1.0,O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,ORGUKHCERGONJS-UHFFFAOYSA-N,ORGUKHCERGONJS
319,1.0,CCCCCCS(=O)(=O)c1cc(C)c(C(=O)CCN(C)C)c(C)c1,SRXBBERHRSYYGM-UHFFFAOYSA-N,SRXBBERHRSYYGM
320,1.0,O=C(NC[C@@H]1C[C@@H](F)CN1)c1ccc(-c2cnc3ccc(NCCCCF)nn23)cc1F,QPWPFTWJHVWIGR-CVEARBPZSA-N,QPWPFTWJHVWIGR
321,1.0,CCCCCCSc1ccc(C(=O)CCN2CC2C)c(Cl)c1Cl,APGLOJXHKLCBCF-UHFFFAOYSA-N,APGLOJXHKLCBCF
322,1.0,COc1cccc(CNCCCNc2ccnc3cc(Oc4ccc(C(C)(C)C)cc4)ccc23)c1O,BXYAHDTWWYCEEF-UHFFFAOYSA-N,BXYAHDTWWYCEEF
323,1.0,CCNC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)N(Cc1ccccc1)CCC3,JZHJADLDLNMVKV-UHFFFAOYSA-N,JZHJADLDLNMVKV
324,1.0,COc1ccc(F)cc1CNCCCNc1ccnc2cc(Oc3ccc(Cl)cc3)ccc12,SHCCOLVWBRCRBD-UHFFFAOYSA-N,SHCCOLVWBRCRBD
325,1.0,COc1cccc(CNCCCNc2ccnc3cc(CCC(C)C)ccc23)c1O,NSOQZPLDNHNJSZ-UHFFFAOYSA-N,NSOQZPLDNHNJSZ
326,0.0,O=C(Nc1ccc(Cl)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,AICHVRUESJLOEC-UHFFFAOYSA-N,AICHVRUESJLOEC
327,1.0,CCOC(=O)C(CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccc2cc(OC)ccc2c1,WRHFBOQIYDLZNC-UHFFFAOYSA-N,WRHFBOQIYDLZNC
328,1.0,COc1cccc2c(=O)c3c([nH]c12)CC(C)(C)CC3,WEHRGUKJXKNAIY-UHFFFAOYSA-N,WEHRGUKJXKNAIY
329,1.0,CC(C)OC(=O)c1ccnc2cc(C(OCCN3CCCCC3)c3cccc(NC(=O)/C=C/CN(C)C)c3)sc12,PVYGAXMMEOUGEL-FMIVXFBMSA-N,PVYGAXMMEOUGEL
330,0.0,Cc1ccc(NC(=O)c2coc3ccc(/C=C/C(=O)O)cc3c2=O)cc1,WIPNUVMARLFTBD-WEVVVXLNSA-N,WIPNUVMARLFTBD
331,0.0,O=[N+]([O-])c1ccc(Cl)cc1Sc1ccccc1Br,GOTDDBOSUNDDOL-UHFFFAOYSA-N,GOTDDBOSUNDDOL
332,1.0,C=c1c(O)c(O)cc2c1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]12C,SYLIRTRYLBYOBO-JJWQIEBTSA-N,SYLIRTRYLBYOBO
333,1.0,c1coc(CNCCCNc2ccnc3cc(CC4CCCCC4)ccc23)c1,LGDFOBHBLQKOKQ-UHFFFAOYSA-N,LGDFOBHBLQKOKQ
334,1.0,COc1cc2nc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(OC)c2cc1OC,BILZMGRMIJNPTH-UHFFFAOYSA-N,BILZMGRMIJNPTH
335,0.0,O=C(O)COc1cc(Cl)c(C(=O)Nc2cccc(-c3nc4ccccc4s3)c2)cc1[N+](=O)[O-],WGQAQJOCVMOOON-UHFFFAOYSA-N,WGQAQJOCVMOOON
336,0.0,O=C(O)C1CCCN1S(=O)(=O)c1cc(Cl)c(Cl)c(Cl)c1O,SMIZKRHOEQTUGE-UHFFFAOYSA-N,SMIZKRHOEQTUGE
337,1.0,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,QZPQTZZNNJUOLS-UHFFFAOYSA-N,QZPQTZZNNJUOLS
338,1.0,C/C(=C/C[C@@]12OC(C)(C)[C@@H]3CC(=CC4C(=O)c5c(O)cccc5O[C@]431)C2=O)COC(=O)CN1CCN(C)CC1,IONQUHBQVZLYML-UBBRZAQJSA-N,IONQUHBQVZLYML
339,1.0,CC(C)=CC[C@@]12OC(C)(C)[C@@H]3CC(=CC4C(=O)c5c(O)cccc5O[C@]431)C2=O,YWNCCXFUKUPDPF-WUBIOUMBSA-N,YWNCCXFUKUPDPF
340,1.0,CCOC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)N(Cc1ccccc1)CCC3,KNHYHZFNDHJMIL-UHFFFAOYSA-N,KNHYHZFNDHJMIL
341,0.0,COC(=O)C(Cc1c[nH]c2ccccc12)N(Cc1ccccc1)Cc1ccccc1,HHVOOJDLCVOLKI-UHFFFAOYSA-N,HHVOOJDLCVOLKI
342,1.0,COc1cccc(CNCCCNc2ccnc3cc(-c4ccccc4)ccc23)c1O,YWGIORZKDUBAMW-UHFFFAOYSA-N,YWGIORZKDUBAMW
343,1.0,O=C(c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1)N(Cc1ccc(Cl)cc1)C[C@@H]1C[C@@H](F)CN1,JHAQDACUOASJFN-RPBOFIJWSA-N,JHAQDACUOASJFN
344,1.0,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1,QAIMUUJJAJBPCL-UHFFFAOYSA-N,QAIMUUJJAJBPCL
345,0.0,N[C@@H]1CCN(c2ccc3[nH]nc(S(=O)(=O)c4cccc5ccccc45)c3c2)C1,OPTAOWZLDMSBKX-OAHLLOKOSA-N,OPTAOWZLDMSBKX
346,1.0,CN(C)C(=O)c1ccc(C(F)(F)F)cc1,NOFXHGGTQGRTTJ-UHFFFAOYSA-N,NOFXHGGTQGRTTJ
347,1.0,Cc1ccoc1C(=O)Nc1cccc(C2(C3CCCCC3)N=C(N)N(C)C2=O)c1,CZSNUKITORTJBZ-UHFFFAOYSA-N,CZSNUKITORTJBZ
348,1.0,CCCCCCc1ccc(C(=O)CF)cc1,WVXBETPXOHTEOO-UHFFFAOYSA-N,WVXBETPXOHTEOO
349,1.0,O=c1c2c([nH]c3ccc(I)cc13)CCCC2,AOJFVSLQAGMXCB-UHFFFAOYSA-N,AOJFVSLQAGMXCB
350,1.0,CC1(C)CC(=O)c2ccc(OCc3ccc(F)cc3)cc2O1,SFCWHFUCGPFTBB-UHFFFAOYSA-N,SFCWHFUCGPFTBB
351,1.0,CC(C)(C)c1cccc2c(=O)c3c([nH]c12)CCCC3,BEQYVAPUSKFJTH-UHFFFAOYSA-N,BEQYVAPUSKFJTH
352,1.0,O=S1(=Nc2ccc(C(F)(F)F)cc2)CCCCC1,WKVVOLKLPQHMSV-UHFFFAOYSA-N,WKVVOLKLPQHMSV
353,1.0,CN(C)CCCN1c2ccccc2CCc2ccccc21,BCGWQEUPMDMJNV-UHFFFAOYSA-N,BCGWQEUPMDMJNV
354,1.0,CCCCCCOc1cc(Cl)c(C(=O)CCN(C)C)c(Cl)c1,WOYFBAZSRVABGK-UHFFFAOYSA-N,WOYFBAZSRVABGK
355,0.0,O=C(CCc1ccccc1)c1cc(F)ccc1OCC(O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,KTGYQSLCEGJTLM-UHFFFAOYSA-N,KTGYQSLCEGJTLM
356,0.0,CCCCCCCc1ccc(C(=O)/C=C/c2ccccc2)cc1,IYQXHSFSCRDACY-OBGWFSINSA-N,IYQXHSFSCRDACY
357,1.0,Cc1cc2[nH]c3c(c(=O)c2cc1C)CCCC3,DMEFESHNEVLGRY-UHFFFAOYSA-N,DMEFESHNEVLGRY
358,1.0,Oc1ccc(C=Nc2ccc(OCc3ccccc3)cc2)c(O)c1O,ROUYSAPMPURTBS-UHFFFAOYSA-N,ROUYSAPMPURTBS
359,1.0,CCOC(=O)c1c(-c2ccc(C(C)(C)C)cc2)[nH]c2cccc(OC)c2c1=O,JXGMFHILYTZVKL-UHFFFAOYSA-N,JXGMFHILYTZVKL
360,1.0,CCCCCCOc1ccc(C(=O)CCN(C)C)c(Cl)c1Cl,BSPYAJBMDORBLX-UHFFFAOYSA-N,BSPYAJBMDORBLX
361,1.0,Cc1ccc2c(=O)c3c([nH]c2c1)CCC(C)(C)C3,OXXLJOPBCBNPJN-UHFFFAOYSA-N,OXXLJOPBCBNPJN
362,1.0,CC(C)=CCC12OC[C@@H]3CC(=CC4C(=O)c5c(O)cc6c(c5O[C@]431)C=CC(C)(C)O6)C2=O,ASWBKNOVUZUZKJ-XABTUFOHSA-N,ASWBKNOVUZUZKJ
363,1.0,COc1ccc2[nH]c3c(c(=O)c2c1)CC(C)(C)CC3,OMDGXXMJXZKZPX-UHFFFAOYSA-N,OMDGXXMJXZKZPX
364,1.0,COc1ccc(-c2ccc3c(NCCCNCc4cc(F)ccc4OC)ccnc3c2)cc1,PZMYISRSNOIZRD-UHFFFAOYSA-N,PZMYISRSNOIZRD
365,1.0,CCCCCCOc1ccc(C(=O)C(C)CN(C)C)cc1,IUMADXSRYHIDAE-UHFFFAOYSA-N,IUMADXSRYHIDAE
366,1.0,N#Cc1ccc(-c2cccc(F)c2)c(C(=O)N2Cc3cn(-c4cncc(F)c4)nc3C2)c1,LZOXZIGBRAVWHE-UHFFFAOYSA-N,LZOXZIGBRAVWHE
367,1.0,Clc1cccc(Nc2nc(SCCN3CCOCC3)nc3c2cnn3CC(Cl)c2ccccc2)c1,UWCATRMYQSEPKR-UHFFFAOYSA-N,UWCATRMYQSEPKR
368,1.0,CCOC(=O)c1c(-c2cccc([N+](=O)[O-])c2)[nH]c2cccc(OC)c2c1=O,CEKNTCAMNRVXEV-UHFFFAOYSA-N,CEKNTCAMNRVXEV
369,1.0,O=C(NC[C@@H]1C[C@@H](F)CN1)c1ccc(-c2cnc3ccc(NCCCF)nn23)cc1F,WCGKVUGNISNLJH-CABCVRRESA-N,WCGKVUGNISNLJH
370,1.0,Cc1[nH]c2cccc(Cl)c2c(=O)c1Cc1ccccc1,KYAIBWHRZHBDNJ-UHFFFAOYSA-N,KYAIBWHRZHBDNJ
371,1.0,O=C1CN(S(=O)(=O)c2ccc(Br)cc2)C(=O)CN1S(=O)(=O)c1ccc(Br)cc1,BRYVXLBZZFSISP-UHFFFAOYSA-N,BRYVXLBZZFSISP
372,1.0,CCN1CCC(Cc2ccc(C(=O)CCN(C)C)cc2)CC1,MJKBOVKEXYJGBQ-UHFFFAOYSA-N,MJKBOVKEXYJGBQ
373,1.0,Cc1c(F)cccc1CCCCOc1ccc(C#Cc2cccc3c(CCCC(=O)O)c(C)n(CCCC(=O)O)c23)cc1,AGUZWUNQAJUHQG-UHFFFAOYSA-N,AGUZWUNQAJUHQG
374,0.0,CCCCCCCc1c(C)[nH]c2ccccc2c1=O,HJFZIOAIPXNRBX-UHFFFAOYSA-N,HJFZIOAIPXNRBX
375,1.0,CCOC(=O)CNc1nc(NC(C)C)nc2ccccc12,WXJQKYWQZBKNFK-UHFFFAOYSA-N,WXJQKYWQZBKNFK
376,0.0,COc1cc2c(cc1O)CN1CC[C@@]23C=C[C@@H](O)C[C@H]13,TZTBAJFJEZRQCV-RLCCDNCMSA-N,TZTBAJFJEZRQCV
377,1.0,COc1ccc(-c2nn(CC(Cl)c3ccccc3)c3ncnc(N)c23)cc1,LZFMMPRNKIQRAF-UHFFFAOYSA-N,LZFMMPRNKIQRAF
378,1.0,O=C(NC[C@@H]1C[C@@H](F)CN1)c1ccc(-c2cnc3ccc(NC4CCCC4)nn23)cc1F,WLKSMJZJHGIIIB-WBVHZDCISA-N,WLKSMJZJHGIIIB
379,1.0,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,GLKLHBYBAWHWTF-UHFFFAOYSA-N,GLKLHBYBAWHWTF
380,1.0,COc1cc2[nH]c(C)c(Cc3ccccc3)c(=O)c2cc1Cl,ZSNAADRWWKFLJO-UHFFFAOYSA-N,ZSNAADRWWKFLJO
381,1.0,CCCCCCSc1cc(Cl)c(C(=O)CCN2CCN(C(C)=O)CC2)cc1Cl,MUQODJGTHQADJS-UHFFFAOYSA-N,MUQODJGTHQADJS
382,1.0,CCCCCCOc1ccc(C(=O)C(CN(C)C)c2ccccc2)cc1,WTRSQUHXNKRAOH-UHFFFAOYSA-N,WTRSQUHXNKRAOH
383,1.0,CCCCCCSc1cc(Cl)c(C(=O)CCN(C)C)c(Cl)c1,FMAGUGAMAUFDGT-UHFFFAOYSA-N,FMAGUGAMAUFDGT
384,1.0,CCOC(=O)c1c(-c2ccc(C(C)(C)C)cc2)[nH]c2cc(OC)ccc2c1=O,KRIDLARCGNUSQX-UHFFFAOYSA-N,KRIDLARCGNUSQX
385,1.0,COc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1,AMNUXFGXHHMPGQ-UHFFFAOYSA-N,AMNUXFGXHHMPGQ
386,1.0,COc1cc(Oc2ccccc2)ccc1-c1nc([C@H]2C[C@@](C)(O)C2)n2ccnc(N)c12,PILAMBNAJPBLFA-RWXRFDSASA-N,PILAMBNAJPBLFA
387,1.0,O=c1c2c([nH]c3cc(C(F)(F)F)ccc13)CCCCC2,WTAYGPWOLMJSHX-UHFFFAOYSA-N,WTAYGPWOLMJSHX
388,0.0,CC1(C)CCc2c([nH]c3cc(Cl)ccc3c2=O)C1,RSVNSHQHXGHCKW-UHFFFAOYSA-N,RSVNSHQHXGHCKW
389,0.0,CN(C)CCCOC(=O)c1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3Cl)c1c(=O)n2C,MZFSIUHEECYWFD-OAQYLSRUSA-N,MZFSIUHEECYWFD
390,1.0,CCCCCCOc1ccc2c(c1)CCC(CN(C)C)C2=O,MXQBWNIPLBKLFS-UHFFFAOYSA-N,MXQBWNIPLBKLFS
391,0.0,O=C(O)CCCN1CC(C(=O)O)Oc2c(/C=C/c3ccc(OCCCCOc4ccccc4)cc3)cccc21,KQXMBUWEISAGDL-DTQAZKPQSA-N,KQXMBUWEISAGDL
392,1.0,CCCCCCOc1ccc2cc(C(=O)CCN(C)C)ccc2c1,OHROWLLNCOGLCK-UHFFFAOYSA-N,OHROWLLNCOGLCK
393,1.0,O=c1c2c([nH]c3c(F)cc(F)cc13)CCCC2,DSADPEDEKOFYCX-UHFFFAOYSA-N,DSADPEDEKOFYCX
394,1.0,Cc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1,SRFABRWQVPCPRG-UHFFFAOYSA-N,SRFABRWQVPCPRG
395,1.0,CCCCC#Cc1c(C)[nH]c2ccccc2c1=O,LFZOZQSTHRROEG-UHFFFAOYSA-N,LFZOZQSTHRROEG
396,1.0,COc1cc2c(cc1OC)C(=O)C(CC1C=CN(Cc3ccccc3C)C=C1C(C)=O)C2,UXXRHYNFNMKJKO-UHFFFAOYSA-N,UXXRHYNFNMKJKO
397,1.0,CCCCCCOc1ccc(C(=O)CCN(C)C)c(S(C)(=O)=O)c1,BNEWKCQMHNLUAC-UHFFFAOYSA-N,BNEWKCQMHNLUAC
398,1.0,CCCCNc1nc(NCc2ccccc2)nc2ccccc12,HAUMYWOFYMISMO-UHFFFAOYSA-N,HAUMYWOFYMISMO
399,0.0,CN(C)CCCNc1ccc2c(c1)-c1nccc3cccc(c13)C2=O,TWUSFVAUFFQXIK-UHFFFAOYSA-N,TWUSFVAUFFQXIK
400,1.0,Nc1c2c(nc3cc(Cl)ccc13)CCCC2,GQZMDBQRGRRPMS-UHFFFAOYSA-N,GQZMDBQRGRRPMS
401,1.0,CC(C)=CCC12OC[C@@H]3[C@@H](COC(C)C)C(=CC4C(=O)c5c(O)cccc5O[C@]431)C2=O,LHWIWLPQTMYMGY-WNAQUSDJSA-N,LHWIWLPQTMYMGY
402,1.0,CCCCCCOc1ccc(C(=O)CCN(C)C)cc1C,RUFSECUHDDYXQH-UHFFFAOYSA-N,RUFSECUHDDYXQH
403,1.0,CCC(CC)c1ccc2c(NCCCNCc3ccco3)ccnc2c1,MRHVIKICGTXLQJ-UHFFFAOYSA-N,MRHVIKICGTXLQJ
404,1.0,CC(C)CCOc1cccc(C(=O)Nc2ccc(C(=O)Nc3cccc4ccccc34)cc2)c1,PMZSWAKDNVTBDF-UHFFFAOYSA-N,PMZSWAKDNVTBDF
405,1.0,Cc1[nH]c2cccc(Cl)c2c(=O)c1-c1ccccc1,RKATXNSMNCUVQO-UHFFFAOYSA-N,RKATXNSMNCUVQO
406,1.0,Fc1ccc(CNc2ncnc3c2cnn3CC(Cl)c2ccc(Cl)cc2)cc1,QNYNFUREPOMYSY-UHFFFAOYSA-N,QNYNFUREPOMYSY
407,1.0,CC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1O,AHBYYIKLPLXQNZ-UHFFFAOYSA-N,AHBYYIKLPLXQNZ
408,1.0,CCNC(=O)C1=Cc2ccccc2S(=O)(=O)N1C,NDBQNXYMXBMADG-UHFFFAOYSA-N,NDBQNXYMXBMADG
409,1.0,CC(C)(C)c1ccc(Oc2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc1,VDHTZVVVJAZCQI-UHFFFAOYSA-N,VDHTZVVVJAZCQI
410,1.0,O=c1c2c([nH]c3cc(F)ccc13)CCCC2,WSQRQDLTJSKBEG-UHFFFAOYSA-N,WSQRQDLTJSKBEG
411,1.0,CCOCC1C(c2ccc3c(c2)OCO3)=Nc2cc(OC)ccc2C1Cl,ACZSDBLTWNIWCN-UHFFFAOYSA-N,ACZSDBLTWNIWCN
412,1.0,CC(C)Nc1nc(NC2CCCCC2)c2ccccc2n1,YEDQKSBUICXXLM-UHFFFAOYSA-N,YEDQKSBUICXXLM
413,1.0,CCOC(=O)c1c(-c2cccc(Br)c2)[nH]c2cc(OC)c(F)cc2c1=O,SUXJWGAAWOVYLH-UHFFFAOYSA-N,SUXJWGAAWOVYLH
414,1.0,COc1cc2[nH]c(C)cc(=O)c2cc1Cl,YBAFNTKBWYZCNR-UHFFFAOYSA-N,YBAFNTKBWYZCNR
415,1.0,CS(=O)(=Nc1ccc(C(F)(F)F)cc1)C1CCOCC1,PDAAXDQLFGHKQJ-UHFFFAOYSA-N,PDAAXDQLFGHKQJ
416,1.0,COc1ccc2nc3cc(Cl)ccc3c(NC3CC4CCC(C3)N4Cc3ccccc3)c2c1,NSFCBCZYZVXFBW-UHFFFAOYSA-N,NSFCBCZYZVXFBW
417,1.0,O=c1[nH]c(O)c(Cc2ccccc2)s1,SWDHZMUPDGYBSS-UHFFFAOYSA-N,SWDHZMUPDGYBSS
418,1.0,O=c1c2c([nH]c3cc(Br)ccc13)CCCC2,OVQRXWNZKJLDHL-UHFFFAOYSA-N,OVQRXWNZKJLDHL
419,1.0,CCCCN(CCCC)C[C@H]1C2=CC3C(=O)c4c(cc5c(c4O)C=CC(C)(C)O5)O[C@@]34[C@@H]1COC4(CC=C(C)C)C2=O,VNEUICUYMJWSPE-RZUABMLGSA-N,VNEUICUYMJWSPE
420,1.0,CC(C)=CCc1c(O)cc(O)c2c1O[C@@]13C(=CC4C(=O)C1(CC=C(C)C)OC[C@@H]3[C@H]4COC(C)C)C2=O,KLEWBUIXEFWIOX-GQRUKIGYSA-N,KLEWBUIXEFWIOX
421,0.0,CN1Cc2c(Cl)cc(Cl)cc2C(c2ccc(S(=O)(=O)NCc3ccc(CP(=O)(O)O)cc3)cc2)C1,QIULHRWNQSXZNG-UHFFFAOYSA-N,QIULHRWNQSXZNG
422,1.0,CCOC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)NCCC3,ATKVVQSYUASWHF-UHFFFAOYSA-N,ATKVVQSYUASWHF
423,1.0,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2nc(-c3ccc(O)cc3)ccc12,MDVQTRIRPZQVDF-UHFFFAOYSA-N,MDVQTRIRPZQVDF
424,1.0,O=c1[nH]c2cc(-c3ccccc3)ccc2c2[nH]c(-c3ccccc3Cl)nc12,SJSIOPWZUMWNBI-UHFFFAOYSA-N,SJSIOPWZUMWNBI
425,1.0,COc1cccc2[nH]c(C)c(Cc3ccccc3)c(=O)c12,PVBKFKNUVMPTNR-UHFFFAOYSA-N,PVBKFKNUVMPTNR
426,1.0,COc1ccc2c(=O)c3c([nH]c2c1)CC(C)(C)CC3,RALALFQLQYUHTR-UHFFFAOYSA-N,RALALFQLQYUHTR
427,1.0,CNCc1cccc(-c2cc(F)cc(CCc3cc(C)cc(N)n3)c2)c1,GVTRYBJMAVPTHT-UHFFFAOYSA-N,GVTRYBJMAVPTHT
