,Activity_ID,Quality,source,CID,SMILES,connectivity,InChIKey,InChI,InChI_AuxInfo,target_id,TID,accession,Protein_Type,AID,doc_id,Year,all_doc_ids,all_years,type_IC50,type_EC50,type_KD,type_Ki,type_other,Activity_class,relation,pchembl_value,pchembl_value_Mean,pchembl_value_StdDev,pchembl_value_SEM,pchembl_value_N,pchembl_value_Median,pchembl_value_MAD
231267,NUUUGWOXRXZZKA_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.455228,N#CC1=C(O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=NCCC(=O)NCc1c(C(=O)O)cccc1,NUUUGWOXRXZZKA,NUUUGWOXRXZZKA-UHFFFAOYSA-N,"InChI=1S/C31H22BrN3O4S/c32-19-8-10-20(11-9-19)40-26-13-12-23-28-22(26)6-3-7-24(28)30(37)25(16-33)29(23)34-15-14-27(36)35-17-18-4-1-2-5-21(18)31(38)39/h1-13,37H,14-15,17H2,(H,35,36)(H,38,39)","""AuxInfo=1/1/N:39,38,8,40,37,9,7,15,18,14,19,21,20,27,26,2,31,32,16,13,33,10,22,6,3,11,28,23,24,4,34,17,1,25,30,29,5,35,36,12/E:(8,9)(10,11)(38,39)/rA:40NCCCOCCCCCCSCCCCBrCCCCCCCNCCCONCCCCOOCCCC/rB:t1;s2;w?3;s4;s4;d6;s7;d8;s9;d10;s11;s12;d13;s14;d15;s16;s16;s13d18;s11;d20;s21;s6s10d22;s3s22;w?24;s25;s26;s27;d28;s28;s30;s31;d32;s33;d34;s34;s33;d37;s38;s32d39;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL4705649,PMID:33197310,2020.0,PMID:33197310,2020,0,0,0,1,,,=,5.87,5.87,0.0,0.0,1.0,5.87,0.0
231893,NVRYRFIEVFCEGP_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.74167,Cc1c(-c2ccc(-c3c(C)oc4c(c(O)c(O)c(O)c4CC(C)C)c3=O)cc2)c(=O)c2c(o1)c(CC(C)C)c(O)c(O)c2O,NVRYRFIEVFCEGP,NVRYRFIEVFCEGP-UHFFFAOYSA-N,"InChI=1S/C34H34O10/c1-13(2)11-19-25(35)31(41)29(39)23-27(37)21(15(5)43-33(19)23)17-7-9-18(10-8-17)22-16(6)44-34-20(12-14(3)4)26(36)32(42)30(40)24(34)28(22)38/h7-10,13-14,35-36,39-42H,11-12H2,1-6H3","""AuxInfo=1/0/N:23,24,37,38,10,1,6,27,5,28,21,35,22,36,9,2,7,4,20,34,8,3,13,31,18,39,25,29,14,43,16,41,12,32,19,40,26,30,15,44,17,42,11,33/E:(1,2,3,4)(5,6)(7,8,9,10)(11,12)(13,14)(15,16)(17,18)(19,20)(21,22)(23,24)(25,26)(27,28)(29,30)(31,32)(33,34)(35,36)(37,38)(39,40)(41,42)(43,44)/rA:44CCCCCCCCCCOCCCOCOCOCCCCCCOCCCOCCOCCCCCCOCOCO/rB:s1;d2;s3;d4;s5;d6;s7;d8;s9;s9;s11;d12;s13;s14;d14;s16;s16;s18;s12d18;s20;s21;s22;s22;s8s13;d25;s7;s4d27;s3;d29;s29;d31;s2s32;s32;s34;s35;s36;s36;d34;s39;s39;s41;s31d41;s43;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL888453,PMID:17552510,2007.0,PMID:17552510,2007,0,0,0,1,,,=,7.77,7.77,0.0,0.0,1.0,7.77,0.0
231956,NVVCFVDAKPTXMM_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.349285,Cc1c(C(=O)N(c2ccccc2)c2cnc3c(c2)CCN3C)cc(-c2cc(Cl)ccc2C(=O)N2Cc3c(cccc3)CC2CN2CCOCC2)n1C,NVVCFVDAKPTXMM,NVVCFVDAKPTXMM-UHFFFAOYSA-N,"InChI=1S/C42H43ClN6O3/c1-28-37(42(51)49(33-11-5-4-6-12-33)34-22-30-15-16-45(2)40(30)44-25-34)24-39(46(28)3)38-23-32(43)13-14-36(38)41(50)48-26-31-10-8-7-9-29(31)21-35(48)27-47-17-19-52-20-18-47/h4-14,22-25,35H,15-21,26-27H2,1-3H3","""AuxInfo=1/0/N:1,22,52,10,9,11,39,40,38,41,8,12,29,30,19,20,46,50,47,49,42,18,26,23,14,35,44,2,37,17,36,27,7,13,43,31,3,25,24,16,32,4,28,15,21,51,45,34,6,33,5,48/E:(5,6)(11,12)(17,18)(19,20)/rA:52CCCCONCCCCCCCCNCCCCCNCCCCCCClCCCCONCCCCCCCCCCNCCOCCNC/rB:s1;d2;s3;d4;s4;s6;d7;s8;d9;s10;s7d11;s6;d13;s14;d15;s16;s13d17;s17;s19;s16s20;s21;s3;d23;s24;d25;s26;s27;d27;s29;s25d30;s31;d32;s32;s34;s35;d36;s37;d38;s39;s36d40;s37;s34s42;s43;s44;s45;s46;s47;s48;s45s49;s2s24;s51;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3705658,PATENT:US9108983B2,2015.0,PATENT:US9108983B2,2015,1,0,0,0,,,=,7.74,7.74,0.0,0.0,1.0,7.74,0.0
232527,NWNRPXAZPNUBGV_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.89129,O=C(O)C(Cc1ccccc1)N1C(=O)C(=Cc2ccc(Br)cc2)SC1=S,NWNRPXAZPNUBGV,NWNRPXAZPNUBGV-UHFFFAOYSA-N,"InChI=1S/C19H14BrNO3S2/c20-14-8-6-13(7-9-14)11-16-17(22)21(19(25)26-16)15(18(23)24)10-12-4-2-1-3-5-12/h1-9,11,15H,10H2,(H,23,24)","""AuxInfo=1/1/N:9,8,10,7,11,18,23,19,22,5,16,6,17,20,4,15,13,2,25,21,12,14,1,3,26,24/E:(2,3)(4,5)(6,7)(8,9)(23,24)/rA:26OCOCCCCCCCCNCOCCCCCCBrCCSCS/rB:d1;s2;s2;s4;s5;d6;s7;d8;s9;s6d10;s4;s12;d13;s13;w?15;s16;d17;s18;d19;s20;s20;s17d22;s15;s12s24;d25;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL930132,PMID:17227711,2007.0,PMID:18023349,2008,0,0,0,1,,,=,4.85,4.85,0.0,0.0,1.0,4.85,0.0
234299,NZEFYOHVASXLPS_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.261749,Cc1cc(OCCCc2c(C(=O)O)n3CCSc4cccc2c43)cc(C)c1Cl,NZEFYOHVASXLPS,NZEFYOHVASXLPS-UHFFFAOYSA-N,"InChI=1S/C22H22ClNO3S/c1-13-11-15(12-14(2)19(13)23)27-9-4-6-17-16-5-3-7-18-20(16)24(8-10-28-18)21(17)22(25)26/h3,5,7,11-12H,4,6,8-10H2,1-2H3,(H,25,26)","""AuxInfo=1/1/N:1,26,20,7,21,8,19,15,6,16,3,24,2,25,4,22,9,18,27,23,10,11,28,14,12,13,5,17/E:(1,2)(11,12)(13,14)(25,26)/rA:28CCCCOCCCCCCOONCCSCCCCCCCCCCCl/rB:s1;d2;s3;s4;s5;s6;s7;s8;d9;s10;d11;s11;s10;s14;s15;s16;s17;d18;s19;d20;s9s21;s14s18d22;d4;s24;s25;s2d25;s27;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3429296,PMID:25844895,2015.0,PMID:25844895,2015,0,0,0,1,,,=,5.64,5.64,0.0,0.0,1.0,5.64,0.0
234394,NZJRLTZEJDEFLT_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.237752,O=C(O)CSc1c(O)c2c(cccc2)c(NS(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)c1,NZJRLTZEJDEFLT,NZJRLTZEJDEFLT-UHFFFAOYSA-N,"InChI=1S/C24H18ClNO5S2/c25-17-9-5-15(6-10-17)16-7-11-18(12-8-16)33(30,31)26-21-13-22(32-14-23(27)28)24(29)20-4-2-1-3-19(20)21/h1-13,26,29H,14H2,(H,27,28)","""AuxInfo=1/1/N:12,13,11,14,25,30,22,31,26,29,21,32,33,4,24,23,27,20,10,9,15,6,2,7,28,16,1,3,8,18,19,5,17/E:(5,6)(7,8)(9,10)(11,12)(27,28)(30,31)/CRV:33.6/rA:33OCOCSCCOCCCCCCCNSOOCCCCCCCCClCCCCC/rB:d1;s2;s2;s4;s5;d6;s7;s7;d9;s10;d11;s12;s9d13;s10;s15;s16;d17;d17;s17;d20;s21;d22;s23;d24;s25;d26;s27;s27;s24d29;s23;s20d31;s6d15;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,EntrezID:596;ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3266888,PMID:24749893,2014.0,PMID:24749893,2014,0,0,0,1,,,=,5.21,5.21,0.0,0.0,1.0,5.21,0.0
234534,NZRSGQHCNCNOLL_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.52951,CN(C)C(=O)N1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCCSc4ccccc4)c([N+](=O)[O-])c3)cc2)CC1,NZRSGQHCNCNOLL,NZRSGQHCNCNOLL-UHFFFAOYSA-N,"InChI=1S/C28H32N6O6S2/c1-31(2)28(36)33-17-15-32(16-18-33)22-10-8-21(9-11-22)27(35)30-42(39,40)24-12-13-25(26(20-24)34(37)38)29-14-19-41-23-6-4-3-5-7-23/h3-13,20,29H,14-19H2,1-2H3,(H,30,35)","""AuxInfo=1/1/N:1,3,31,30,32,29,33,12,39,11,40,21,22,25,8,41,7,42,26,38,13,10,28,20,23,34,14,4,24,16,2,9,6,35,15,5,36,37,18,19,27,17/E:(1,2)(4,5)(6,7)(8,9)(10,11)(15,16)(17,18)(37,38)(39,40)/CRV:34.5,42.6/rA:42CNCCONCCNCCCCCONSOOCCCCNCCSCCCCCCCN+OO-CCCCC/rB:s1;s2;s2;d4;s4;s6;s7;s8;s9;d10;s11;d12;s13;d14;s14;s16;d17;d17;s17;d20;s21;d22;s23;s24;s25;s26;s27;d28;s29;d30;s31;s28d32;s23;s34;d35;s35;s20d34;s13;s10d39;s9;s6s41;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,EntrezID:596;ChEMBL:CHEMBL4860,P10415,WT,CHEMBL859052,PMID:16451081,2006.0,PMID:16451081,2006,0,0,0,1,,,=,5.45,5.45,0.0,0.0,1.0,5.45,0.0
237307,ODNXRXAXPHKAQQ_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.52942;ChEMBL31.compound.52941,COc1cc(CCCN2CCOCC2)ccc1-c1ccc(C(=O)NS(=O)(=O)c2ccc(NC(CCN(C)C)CSc3ccccc3)c([N+](=O)[O-])c2)cc1,ODNXRXAXPHKAQQ,ODNXRXAXPHKAQQ-UHFFFAOYSA-N,"InChI=1S/C39H47N5O7S2/c1-42(2)21-19-32(28-52-33-9-5-4-6-10-33)40-36-18-16-34(27-37(36)44(46)47)53(48,49)41-39(45)31-14-12-30(13-15-31)35-17-11-29(26-38(35)50-3)8-7-20-43-22-24-51-25-23-43/h4-6,9-18,26-27,32,40H,7-8,19-25,28H2,1-3H3,(H,41,45)","""AuxInfo=1/1/N:37,38,1,44,43,45,7,6,42,46,15,19,53,20,52,29,16,30,34,8,35,10,14,11,13,4,51,39,5,18,21,33,41,28,17,31,47,3,22,32,24,36,9,48,23,49,50,26,27,2,12,40,25/E:(1,2)(5,6)(9,10)(12,13)(14,15)(22,23)(24,25)(46,47)(48,49)/CRV:44.5,53.6/rA:53COCCCCCCNCCOCCCCCCCCCCONSOOCCCCNCCCNCCCSCCCCCCCN+OO-CCC/rB:s1;s2;d3;s4;s5;s6;s7;s8;s9;s10;s11;s12;s9s13;d5;s15;s3d16;s17;d18;s19;d20;s21;d22;s22;s24;d25;d25;s25;d28;s29;d30;s31;s32;s33;s34;s35;s36;s36;s33;s39;s40;d41;s42;d43;s44;s41d45;s31;s47;d48;s48;s28d47;s21;s18d52;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,EntrezID:596;ChEMBL:CHEMBL4860;ChEMBL:CHEMBL4860;EntrezID:596,P10415,WT,CHEMBL859052,PMID:16451081,2006.0,PMID:16451081,2006,0;0,0;0,0;0,1;1,,,=,6.94;5.67,6.305,0.8980256121069153,0.6349999999999999,2.0,6.305,0.6350000000000002
240282,OHKYOKMELIFONA_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.298997,CC(C)c1cc2c(cc1)c(=Nc1ccc(Oc3ccccc3)cc1)c1c(c(O)c(O)c(O)c1)n2C(=O)c1ccc(C(C)(C)C)cc1,OHKYOKMELIFONA,OHKYOKMELIFONA-UHFFFAOYSA-N,"InChI=1S/C39H36N2O5/c1-23(2)25-13-20-30-32(21-25)41(38(45)24-11-14-26(15-12-24)39(3,4)5)35-31(22-33(42)36(43)37(35)44)34(30)40-27-16-18-29(19-17-27)46-28-9-7-6-8-10-28/h6-23,42-44H,1-5H3","""AuxInfo=1/0/N:1,3,42,43,44,20,19,21,18,22,38,46,9,39,45,13,24,14,23,8,5,33,2,37,4,40,12,17,15,7,25,6,31,10,26,29,27,35,41,11,34,32,30,28,36,16/E:(1,2)(3,4,5)(7,8)(9,10)(11,12)(14,15)(16,17)(18,19)/rA:46CCCCCCCCCCNCCCCOCCCCCCCCCCCOCOCOCNCOCCCCCCCCCC/rB:s1;s2;s2;d4;s5;d6;s7;s4d8;s7;w?10;s11;d12;s13;d14;s15;s16;d17;s18;d19;s20;s17d21;s15;s12d23;s10;d25;s26;s27;d27;s29;s29;s31;s25d31;s6s26;s34;d35;s35;d37;s38;d39;s40;s41;s41;s41;s40;s37d45;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3801198,PMID:26982372,2016.0,PMID:26982372,2016,0,0,0,1,,,=,7.25,7.25,0.0,0.0,1.0,7.25,0.0
240714,OHUMWVDIZFUPRC_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.201403,O=C1NC2=C(C1=NCCCc1ccccc1)c1ccc(Sc3ccc(OO)cc3)c3cccc2c13,OHUMWVDIZFUPRC,OHUMWVDIZFUPRC-UHFFFAOYSA-N,"InChI=1S/C29H22N2O3S/c32-29-28(30-17-5-8-18-6-2-1-3-7-18)26-22-15-16-24(35-20-13-11-19(34-33)12-14-20)21-9-4-10-23(25(21)22)27(26)31-29/h1-4,6-7,9-16,33H,5,8,17H2,(H,30,31,32)","""AuxInfo=1/1/N:14,13,15,32,9,12,16,10,31,33,24,28,23,29,18,19,8,11,25,22,30,17,34,20,35,5,4,6,2,7,3,1,27,26,21/E:(2,3)(6,7)(11,12)(13,14)/rA:35OCNCCCNCCCCCCCCCCCCCSCCCCOOCCCCCCCC/rB:d1;s2;s3;w?4;s2s5;w?6;s7;s8;s9;s10;d11;s12;d13;s14;s11d15;s5;d17;s18;d19;s20;s21;d22;s23;d24;s25;s26;s25;s22d28;s20;d30;s31;d32;s4s33;s17s30d34;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860;EntrezID:596;ChEMBL:CHEMBL4860,P10415,WT,CHEMBL2318340,PMID:23206987,2013.0,PMID:23206987,2013,0,0,1,0,,,=,7.24,7.24,0.0,0.0,1.0,7.24,0.0
243601,OMNHLSACIDVOIX_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.298983,CCOc1ccc(-c2c(NC(=O)c3ccccc3)c(C(=O)O)nn2-c2ccc(Oc3ccccc3)cc2)cc1,OMNHLSACIDVOIX,OMNHLSACIDVOIX-UHFFFAOYSA-N,"InChI=1S/C31H25N3O5/c1-2-38-24-17-13-21(14-18-24)29-27(32-30(35)22-9-5-3-6-10-22)28(31(36)37)33-34(29)23-15-19-26(20-16-23)39-25-11-7-4-8-12-25/h3-20H,2H2,1H3,(H,32,35)(H,36,37)","""AuxInfo=1/1/N:1,2,16,33,15,17,32,34,14,18,31,35,6,38,26,37,5,39,27,36,7,13,25,4,30,28,9,19,8,11,20,10,23,24,12,21,22,3,29/E:(5,6)(7,8)(9,10)(11,12)(13,14)(15,16)(17,18)(19,20)(36,37)/rA:39CCOCCCCCCNCOCCCCCCCCOONNCCCCOCCCCCCCCCC/rB:s1;s2;s3;d4;s5;d6;s7;d8;s9;s10;d11;s11;d13;s14;d15;s16;s13d17;s9;s19;d20;s20;d19;s8s23;s24;d25;s26;d27;s28;s29;d30;s31;d32;s33;s30d34;s28;s25d36;s7;s4d38;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3801198,PMID:26982372,2016.0,PMID:26982372,2016,0,0,0,1,,,=,6.07,6.07,0.0,0.0,1.0,6.07,0.0
245220,OOVAAFLATYDMLI_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.355077,O=C(NC(Cc1ccccc1)C(=O)NS(=O)(=O)c1ccccc1)c1cn(Cc2ccc(-c3ccc(Cl)cc3)cc2)c2c1cccc2,OOVAAFLATYDMLI,OOVAAFLATYDMLI-UHFFFAOYSA-N,"InChI=1S/C37H30ClN3O4S/c38-30-21-19-29(20-22-30)28-17-15-27(16-18-28)24-41-25-33(32-13-7-8-14-35(32)41)36(42)39-34(23-26-9-3-1-4-10-26)37(43)40-46(44,45)31-11-5-2-6-12-31/h1-22,25,34H,23-24H2,(H,39,42)(H,40,43)","""AuxInfo=1/1/N:9,21,8,10,20,22,44,45,7,11,19,23,43,46,29,40,30,39,33,38,34,37,5,27,25,6,28,31,32,35,18,42,24,4,41,2,12,36,3,14,26,1,13,16,17,15/E:(3,4)(5,6)(9,10)(11,12)(15,16)(17,18)(19,20)(21,22)(44,45)/CRV:46.6/rA:46OCNCCCCCCCCCONSOOCCCCCCCCNCCCCCCCCCClCCCCCCCCCC/rB:d1;s2;s3;s4;s5;d6;s7;d8;s9;s6d10;s4;d12;s12;s14;d15;d15;s15;d18;s19;d20;s21;s18d22;s2;d24;s25;s26;s27;d28;s29;d30;s31;d32;s33;d34;s35;s35;s32d37;s31;s28d39;s26;s24d41;s42;d43;s44;s41d45;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3994256,PMID:28233676,2017.0,PMID:28233676,2017,0,0,0,1,,,=,6.13,6.13,0.0,0.0,1.0,6.13,0.0
246066,OQKABKQHXVJGKK_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.272744,O=C(NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)C(Cc1ccccc1)N1C(=O)NC(Cc2ccc(-c3ccc(Cl)cc3)cc2)C1=O,OQKABKQHXVJGKK,OQKABKQHXVJGKK-UHFFFAOYSA-N,"InChI=1S/C31H24Cl2N4O7S/c32-23-12-10-22(11-13-23)21-8-6-20(7-9-21)16-26-30(39)36(31(40)34-26)28(17-19-4-2-1-3-5-19)29(38)35-45(43,44)24-14-15-25(33)27(18-24)37(41)42/h1-15,18,26,28H,16-17H2,(H,34,40)(H,35,38)","""AuxInfo=1/1/N:22,21,23,20,24,32,43,33,42,36,41,37,40,8,9,30,18,16,19,31,34,35,38,7,10,29,12,17,2,44,26,39,11,28,3,25,13,1,45,27,14,15,5,6,4/E:(2,3)(4,5)(6,7)(8,9)(10,11)(12,13)(41,42)(43,44)/CRV:37.5,45.6/rA:45OCNSOOCCCCClCN+OO-CCCCCCCCCNCONCCCCCCCCCCClCCCCCO/rB:d1;s2;s3;d4;d4;s4;d7;s8;d9;s10;s10;s12;d13;s13;s7d12;s2;s17;s18;d19;s20;d21;s22;s19d23;s17;s25;d26;s26;s28;s29;s30;d31;s32;d33;s34;d35;s36;d37;s38;s38;s35d40;s34;s31d42;s25s29;d44;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3632439,PMID:26558516,2015.0,PMID:26558516,2015,0,0,0,1,,,=,5.43,5.43,0.0,0.0,1.0,5.43,0.0
246860,ORLFBORQSLQBHH_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.306352,Cc1cc(C=CC(=O)Nc2ccc(C(=O)NS(=O)(=O)c3ccc(NCCSc4ccccc4)c([N+](=O)[O-])c3)cc2)ccc1,ORLFBORQSLQBHH,ORLFBORQSLQBHH-UHFFFAOYSA-N,"InChI=1S/C31H28N4O6S2/c1-22-6-5-7-23(20-22)10-17-30(36)33-25-13-11-24(12-14-25)31(37)34-43(40,41)27-15-16-28(29(21-27)35(38)39)32-18-19-42-26-8-3-2-4-9-26/h2-17,20-21,32H,18-19H2,1H3,(H,33,36)(H,34,37)","""AuxInfo=1/1/N:1,31,30,32,42,43,41,29,33,5,12,39,11,40,21,22,6,25,26,3,38,2,4,13,10,28,20,23,34,7,14,24,9,16,35,8,15,36,37,18,19,27,17/E:(3,4)(8,9)(11,12)(13,14)(38,39)(40,41)/CRV:35.5,43.6/rA:43CCCCCCCONCCCCCONSOOCCCCNCCSCCCCCCCN+OO-CCCCCC/rB:s1;d2;s3;s4;w?5;s6;d7;s7;s9;d10;s11;d12;s13;d14;s14;s16;d17;d17;s17;d20;s21;d22;s23;s24;s25;s26;s27;d28;s29;d30;s31;s28d32;s23;s34;d35;s35;s20d34;s13;s10d39;d4;s41;s2d42;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3859719,PMID:27712939,2016.0,PMID:27712939,2016,0,0,0,1,,,=,5.77,5.77,0.0,0.0,1.0,5.77,0.0
247792,OSMMZUVYLQLXOG_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.349281;ChEMBL31.compound.349280,Cc1c(C(=O)N(c2ccc(O)cc2)c2cn(C)nc2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3c(cccc3)CC2CN2CCN3CCOCC3C2)n1C,OSMMZUVYLQLXOG,OSMMZUVYLQLXOG-UHFFFAOYSA-N,"InChI=1S/C41H44ClN7O4/c1-27-37(41(52)49(33-21-43-44(2)23-33)31-9-11-35(50)12-10-31)20-39(45(27)3)38-19-30(42)8-13-36(38)40(51)48-22-29-7-5-4-6-28(29)18-32(48)24-46-14-15-47-16-17-53-26-34(47)25-46/h4-13,19-21,23,32,34,50H,14-18,22,24-26H2,1-3H3","""AuxInfo=1/0/N:1,17,53,36,37,35,38,26,8,13,9,12,27,43,44,46,47,39,23,20,19,32,15,41,51,49,2,34,33,24,7,40,14,50,10,28,3,22,21,29,4,25,18,16,52,42,45,31,6,11,30,5,48/E:(9,10)(11,12)/rA:53CCCCONCCCCOCCCCNCNCCCCCCClCCCCONCCCCCCCCCCNCCNCCOCCCNC/rB:s1;d2;s3;d4;s4;s6;d7;s8;d9;s10;s10;s7d12;s6;d14;s15;s16;s16;s14d18;s3;d20;s21;d22;s23;s24;d24;s26;s22d27;s28;d29;s29;s31;s32;d33;s34;d35;s36;s33d37;s34;s31s39;s40;s41;s42;s43;s44;s45;s46;s47;s48;s45s49;s42s50;s2s21;s52;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860;ChEMBL:CHEMBL4860,P10415,WT,CHEMBL3705658,PATENT:US9108983B2,2015.0,PATENT:US9108983B2,2015,1;1,0;0,0;0,0;0,,,=,8.47;8.44,8.455,0.0212132034355972,0.0150000000000005,2.0,8.455,0.0150000000000005
248198,OTBMTWUPWVANPM_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.442565;ChEMBL31.compound.379731,CC(C)=CCCC(C)C1C=CC2(C(=O)O)C(C=C(C)C3CCC(C(=O)O)CC3)C=C(C)CC2C1,OTBMTWUPWVANPM,OTBMTWUPWVANPM-UHFFFAOYSA-N,"InChI=1S/C30H44O4/c1-19(2)7-6-8-21(4)25-13-14-30(29(33)34)26(15-20(3)16-27(30)18-25)17-22(5)23-9-11-24(12-10-23)28(31)32/h7,13-15,17,21,23-27H,6,8-12,16,18H2,1-5H3,(H,31,32)(H,33,34)","""AuxInfo=1/1/N:1,3,31,8,19,5,4,6,21,28,22,27,10,11,29,32,17,34,2,30,7,18,20,23,9,16,33,24,13,12,25,26,14,15/E:(1,2)(9,10)(11,12)(31,32)(33,34)/rA:34CCCCCCCCCCCCCOOCCCCCCCCCOOCCCCCCCC/rB:s1;s2;w?2;s4;s5;s6;s7;s7;s9;w?10;s11;s12;d13;s13;s12;s16;w?17;s18;s18;s20;s21;s22;s23;d24;s24;s23;s20s27;s16;w?29;s30;s30;s12s32;s9s33;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860;ChEMBL:CHEMBL4860,P10415,WT,CHEMBL4617559;CHEMBL4148756,PMID:29453135,2018.0,PMID:32035700;PMID:29453135,2020;2018,0;0,0;0,0;0,1;1,,,=,5.82;5.84,5.83,0.0141421356237306,0.0099999999999997,2.0,5.83,0.0099999999999997
248279,OTFAIFQJDQCNJT_on_P10415_WT,High,ChEMBL31,ChEMBL31.compound.363793,Cc1cc(OCCCc2c3C(=O)N(c4cc5c(ccn5C)c(C(=O)O)c4)CCCn3c3c2ccc(Cl)c3-c2c(C)n(C)nc2C)cc(C)c1Cl,OTFAIFQJDQCNJT,OTFAIFQJDQCNJT-UHFFFAOYSA-N,"InChI=1S/C39H39Cl2N5O4/c1-21-17-26(18-22(2)35(21)41)50-16-7-9-28-29-10-11-31(40)34(33-23(3)42-44(6)24(33)4)36(29)46-14-8-13-45(38(47)37(28)46)25-19-30(39(48)49)27-12-15-43(5)32(27)20-25/h10-12,15,17-20H,7-9,13-14,16H2,1-6H3,(H,48,49)","""AuxInfo=1/1/N:1,48,45,40,21,42,7,28,8,33,34,18,27,29,19,6,3,46,26,15,2,47,44,39,14,4,17,9,32,22,35,16,38,37,49,31,10,11,23,36,50,43,20,41,13,30,12,24,25,5/E:(1,2)(17,18)(21,22)(48,49)/rA:50CCCCOCCCCCCONCCCCCCNCCCOOCCCCNCCCCCClCCCCNCNCCCCCCCl/rB:s1;d2;s3;s4;s5;s6;s7;s8;d9;s10;d11;s11;s13;d14;s15;d16;s17;d18;s16s19;s20;s17;s22;d23;s23;s14d22;s13;s27;s28;s10s29;s30;s9d31;s32;d33;s34;s35;s31d35;s37;d38;s39;s39;s41;s41;s38d43;s44;d4;s46;s47;s2d47;s49;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""",P10415_WT,ChEMBL:CHEMBL4860,P10415,WT,CHEMBL4023204,PMID:29323899,2018.0,PMID:29323899,2018,0,0,0,1,,,=,6.24,6.24,0.0,0.0,1.0,6.24,0.0
