,SMILES_raw,status_efflux,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
3144,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)cn2C1CC1,Substrate,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O[C@@H]1OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)cn2C1CC1,XFRNDEMKHRYQIZ-QXWJTYOOSA-N,XFRNDEMKHRYQIZ
3145,O=C(O)CN1C[C@@H](c2cccs2)SC[C@H](N[C@@H](CCc2ccccc2)C(=O)O)C1=O,Substrate,O=C(O)CN1C[C@@H](c2cccs2)SCC(NC(CCc2ccccc2)C(=O)O)C1=O,KZVWEOXAPZXAFB-HTWSVDAQSA-N,KZVWEOXAPZXAFB
3146,CN(CCCC(=O)c1cccnc1)N=O,Substrate,CN(CCCC(=O)c1cccnc1)N=O,FLAQQSHRLBFIEZ-UHFFFAOYSA-N,FLAQQSHRLBFIEZ
3147,O=C(O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,Substrate,O=C(O)C1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,IDRSJGHHZXBATQ-FBYGNRARSA-N,IDRSJGHHZXBATQ
3148,C[C@H](Nc1ncnc2[nH]c(-c3ccc(O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)cc3)cc12)c1ccccc1,Substrate,C[C@H](Nc1ncnc2[nH]c(-c3ccc(O[C@@H]4OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)cc3)cc12)c1ccccc1,WPCGBJABVOURPA-PIHHWYQESA-N,WPCGBJABVOURPA
3149,CC(=O)Nc1ccc(SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)cc1,Substrate,CC(=O)Nc1ccc(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cc1,VMRYIAUKIMQZSL-UHFFFAOYSA-N,VMRYIAUKIMQZSL
3150,O=c1cc(-c2ccccc2)oc2cc(OS(=O)(=O)O)cc(O)c12,Substrate,O=c1cc(-c2ccccc2)oc2cc(OS(=O)(=O)O)cc(O)c12,LCYBZJWVXDHNAT-UHFFFAOYSA-N,LCYBZJWVXDHNAT
3151,C[C@H](CCC(=O)NCC(=O)Nc1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21)[C@H]1CCC2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,Substrate,C[C@H](CCC(=O)NCC(=O)Nc1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21)[C@H]1CCC2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,ODNHQBGUSBRMLL-FJOWETAMSA-N,ODNHQBGUSBRMLL
3152,O=C(O)[C@H]1O[C@@H](Oc2ccc([N+](=O)[O-])cc2)[C@H](O)[C@@H](O)[C@@H]1O,Substrate,O=C(O)C1O[C@@H](Oc2ccc([N+](=O)[O-])cc2)[C@H](O)[C@@H](O)[C@@H]1O,QSUILVWOWLUOEU-RZBXFUOESA-N,QSUILVWOWLUOEU
3153,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,Substrate,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,IOUVKUPGCMBWBT-QNDFHXLGSA-N,IOUVKUPGCMBWBT
3154,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)ccc4[C@H]3CC[C@@]21C,Substrate,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)ccc4[C@H]3CC[C@@]21C,DYBBEZHAELJFKW-LRKTZEALSA-N,DYBBEZHAELJFKW
3155,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,Substrate,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,LLEJIEBFSOEYIV-UHFFFAOYSA-N,LLEJIEBFSOEYIV
3156,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,Substrate,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,MHPZZZZLAQGTHT-UHFFFAOYSA-N,MHPZZZZLAQGTHT
3157,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(C[C@H](O)C12C)C1(C)CCC(=O)C=C1C[C@H]3O,Substrate,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(C[C@H](O)C12C)C1(C)CCC(=O)C=C1C[C@H]3O,NNXPHEOMKTVJCJ-POEHYNLOSA-N,NNXPHEOMKTVJCJ
3158,O=C(O)[C@H]1O[C@@H](Oc2cccc(C[C@@H](CO)[C@H](CO)Cc3cccc(O)c3)c2)[C@H](O)[C@@H](O)[C@@H]1O,Substrate,O=C(O)C1O[C@@H](Oc2cccc(C[C@@H](CO)[C@H](CO)Cc3cccc(O)c3)c2)[C@H](O)[C@@H](O)[C@@H]1O,AHSOMLRDSRNEEA-SAGMFJIRSA-N,AHSOMLRDSRNEEA
3159,O=C(O)[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,Substrate,O=C(O)C1O[C@@H](Oc2cc(O)cc(C=Cc3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,QWSAYEBSTMCFKY-WGALQRPISA-N,QWSAYEBSTMCFKY
3160,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,Substrate,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,PKVRCIRHQMSYJX-AIFWHQITSA-N,PKVRCIRHQMSYJX
3161,O=C(O)C1O[C@@H](Oc2ccc(-c3coc4cc(O)cc(O)c4c3=O)cc2)C(O)[C@@H](O)C1O,Substrate,O=C(O)C1O[C@@H](Oc2ccc(-c3coc4cc(O)cc(O)c4c3=O)cc2)C(O)[C@@H](O)C1O,NHEBJNCJBWUPCK-MKUWGOOTSA-N,NHEBJNCJBWUPCK
3162,COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O[C@@H]3OC(C(=O)O)C(O)[C@H](O)C3O)c(OC)c2)ccc1O,Substrate,COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O[C@@H]3OC(C(=O)O)C(O)[C@H](O)C3O)c(OC)c2)ccc1O,KEJQZUWQIORRTE-UDYFKUKXSA-N,KEJQZUWQIORRTE
3163,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@H](C)[C@@H](O)c1ccccc1)OC)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC)C(C)C)C(C)C,Substrate,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)C(C)C(=O)N[C@H](C)[C@@H](O)c1ccccc1)OC)N(C)C(=O)C(NC(=O)C(NC)C(C)C)C(C)C,DASWEROEPLKSEI-DBJMJIIBSA-N,DASWEROEPLKSEI
3164,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,Substrate,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DKPMWHFRUGMUKF-KWXDGCAGSA-N,DKPMWHFRUGMUKF
3165,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)C[C@@H](O)[C@]4(C)[C@H]3C[C@H](O)[C@]12C,Substrate,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)C[C@@H](O)[C@]4(C)[C@H]3C[C@H](O)[C@]12C,AOSPYUPNJFPJIW-GWRNRHMASA-N,AOSPYUPNJFPJIW
3166,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,Substrate,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,ZQYUKJFJPJDMMR-ZDWCHQGWSA-N,ZQYUKJFJPJDMMR
3167,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,Substrate,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,KSDTTXKVZVVZHA-ARANKVRRSA-N,KSDTTXKVZVVZHA
3168,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)CC4C[C@H](O)C[C@@H](O)[C@]4(C)[C@H]3CC[C@]12C,Substrate,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)CC4C[C@H](O)C[C@@H](O)[C@]4(C)[C@H]3CC[C@]12C,STHCFJGOMDYPGX-QYOAOSDLSA-N,STHCFJGOMDYPGX
3169,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,Substrate,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,XYTKCMCULDKYCD-ZHRHZKROSA-N,XYTKCMCULDKYCD
3170,O=C(O)[C@H]1O[C@@H](Oc2cccc(C[C@H]3C(=O)OC[C@@H]3Cc3cccc(O)c3)c2)[C@H](O)[C@@H](O)[C@@H]1O,Substrate,O=C1OC[C@H](Cc2cccc(O)c2)C1Cc1cccc(O[C@@H]2OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1,YIGJPNKBAAZMPC-BRICTXCISA-N,YIGJPNKBAAZMPC
3171,O=C(O)[C@H]1O[C@@H](Oc2ccc([C@H]3COc4cc(O)ccc4C3)cc2)[C@H](O)[C@@H](O)[C@@H]1O,Substrate,O=C(O)C1O[C@@H](Oc2ccc([C@H]3COc4cc(O)ccc4C3)cc2)[C@H](O)[C@@H](O)[C@@H]1O,VIKIIYUHWNDRNI-OQNQARBTSA-N,VIKIIYUHWNDRNI
3172,Nc1nc(N)c2ncn(CCOCP(=O)(O)O)c2n1,Substrate,Nc1nc(N)c2ncn(CCOCP(=O)(O)O)c2n1,XHXFQGAZAVKMFF-UHFFFAOYSA-N,XHXFQGAZAVKMFF
3173,Nc1nc(=O)c2ncn(CCOCP(=O)(O)O)c2[nH]1,Substrate,Nc1nc(=O)c2ncn(CCOCP(=O)(O)O)c2[nH]1,NZVORGQIEFTOQZ-UHFFFAOYSA-N,NZVORGQIEFTOQZ
3174,Nc1nc(NC2CCC2)c2ncn(CCOCP(=O)(O)O)c2n1,Substrate,Nc1nc(NC2CCC2)c2ncn(CCOCP(=O)(O)O)c2n1,KPFFEZCPXXXONB-UHFFFAOYSA-N,KPFFEZCPXXXONB
3175,Nc1nc(=O)c2ncn([C@@H]3O[C@@H]4COP(=O)(O)O[C@H]4[C@H]3O)c2[nH]1,Substrate,Nc1nc(=O)c2ncn([C@@H]3O[C@@H]4COP(=O)(O)O[C@H]4[C@H]3O)c2[nH]1,ZOOGRGPOEVQQDX-UUOKFMHZSA-N,ZOOGRGPOEVQQDX
3176,CCc1c2c(nc3ccc(O)cc13)-c1cc([C@@](O)(CC)C(=O)O)c(CO)c(=O)n1C2,Substrate,CCc1c2c(nc3ccc(O)cc13)-c1cc([C@@](O)(CC)C(=O)O)c(CO)c(=O)n1C2,IRKZFHZUIBLGKU-QFIPXVFZSA-N,IRKZFHZUIBLGKU
3177,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(O)ccc3nc2-1,Substrate,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(O)ccc3nc2-1,HAWSQZCWOQZXHI-FQEVSTJZSA-N,HAWSQZCWOQZXHI
3178,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,Substrate,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,WVULKSPCQVQLCU-BUXLTGKBSA-N,WVULKSPCQVQLCU
3179,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,Substrate,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,IVOMOUWHDPKRLL-KQYNXXCUSA-N,IVOMOUWHDPKRLL
3180,CCCCC[C@H](O)/C=C/[C@H]1OC(O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,Substrate,CCCCC[C@H](O)/C=C/[C@H]1OC(O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,XNRNNGPBEPRNAR-JQBLCGNGSA-N,XNRNNGPBEPRNAR
3181,CCN(CC)CCNc1ccc2ncn3c4ccc(C(C)(C)C)cc4c(=O)c1c23,Non-substrate,CCN(CC)CCNc1ccc2ncn3c4ccc(C(C)(C)C)cc4c(=O)c1c23,VTWOSGUKTWUNPS-UHFFFAOYSA-N,VTWOSGUKTWUNPS
3182,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1,Non-substrate,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1,OTPNDVKVEAIXTI-UHFFFAOYSA-N,OTPNDVKVEAIXTI
3183,CC(C)N(C(=O)CCl)c1ccccc1,Non-substrate,CC(C)N(C(=O)CCl)c1ccccc1,MFOUDYKPLGXPGO-UHFFFAOYSA-N,MFOUDYKPLGXPGO
3184,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O.O=C(O)C[C@H](O)C(=O)O,Non-substrate,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,UPALIKSFLSVKIS-UHFFFAOYSA-N,UPALIKSFLSVKIS
3185,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,Non-substrate,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)[C@H]2SC1,OLVCFLKTBJRLHI-IJGSQOGDSA-N,OLVCFLKTBJRLHI
3186,CCN(CC)CCNc1ccc2ncn3c4ccc(C)cc4c(=O)c1c23,Non-substrate,CCN(CC)CCNc1ccc2ncn3c4ccc(C)cc4c(=O)c1c23,WFGRXYIXMBRGOU-UHFFFAOYSA-N,WFGRXYIXMBRGOU
3187,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,Non-substrate,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,HXHWSAZORRCQMX-UHFFFAOYSA-N,HXHWSAZORRCQMX
3188,Cc1cc(NC(=O)NC(=O)c2ccccc2N(C)C)ccc1Oc1ncc(Br)cn1,Non-substrate,Cc1cc(NC(=O)NC(=O)c2ccccc2N(C)C)ccc1Oc1ncc(Br)cn1,JNGQUJZDVFZPEN-UHFFFAOYSA-N,JNGQUJZDVFZPEN
3189,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,Non-substrate,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,RMRJXGBAOAMLHD-IHFGGWKQSA-N,RMRJXGBAOAMLHD
3190,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1,Non-substrate,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1,MXYUKLILVYORSK-HBMCJLEFSA-N,MXYUKLILVYORSK
3191,C#CC(C)N(C(=O)CCl)c1ccccc1,Non-substrate,C#CC(C)N(C(=O)CCl)c1ccccc1,DGPBHERUGBOSFZ-UHFFFAOYSA-N,DGPBHERUGBOSFZ
3192,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)C=C4)C=C3)c1,Non-substrate,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc2C=C4)C=C3)c1,XAEPFBXVLMACNN-UHFFFAOYSA-N,XAEPFBXVLMACNN
3193,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,Non-substrate,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,XNKLLVCARDGLGL-JGVFFNPUSA-N,XNKLLVCARDGLGL
3194,COc1ccc2c(c1)c1c3c(c4c5ccccc5n(C)c4c1n2CC(O)CN(C)C)C(=O)NC3=O,Non-substrate,COc1ccc2c(c1)c1c3c(c4c5ccccc5n(C)c4c1n2CC(O)CN(C)C)C(=O)NC3=O,NYBAPNLYWRMTJL-UHFFFAOYSA-N,NYBAPNLYWRMTJL
3195,COCCc1ccc(OCC(O)CNC(C)C)cc1,Non-substrate,COCCc1ccc(OCC(O)CNC(C)C)cc1,IUBSYMUCCVWXPE-UHFFFAOYSA-N,IUBSYMUCCVWXPE
3196,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3cc(Br)ccc3c21,Non-substrate,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3cc(Br)ccc3c21,NMFKDDRQSNVETB-UHFFFAOYSA-N,NMFKDDRQSNVETB
3197,Cc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1,Non-substrate,Cc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1,VQJHOPSWBGJHQS-UHFFFAOYSA-N,VQJHOPSWBGJHQS
3198,O=S(=O)(O)c1ccc(-c2c3nc(c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,Non-substrate,O=S(=O)(O)c1ccc(-c2c3nc(c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,BVICONUWMDMSIN-UHFFFAOYSA-N,BVICONUWMDMSIN
3199,CN(C)CC1CCn2c(c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)C1,Non-substrate,CN(C)CC1=Cc2c(-c3c(O)[nH]c(O)c3-c3cn(C)c4ccccc34)c3ccccc3n2CC1,KOZRJPSKPBCVNJ-UHFFFAOYSA-N,KOZRJPSKPBCVNJ
3200,COC(=O)[C@@]1(O)CC2OC1n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Non-substrate,COC(=O)[C@@]1(O)CC2OC1n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,LXOIGFZMICTNAL-NQEIHTBISA-N,LXOIGFZMICTNAL
3201,COc1cc(Nc2c3ccccc3nc3ccccc23)ccc1NS(C)(=O)=O,Non-substrate,COc1cc(Nc2c3ccccc3nc3ccccc23)ccc1NS(C)(=O)=O,NWOJQTCXMQGGFT-UHFFFAOYSA-N,NWOJQTCXMQGGFT
3202,Cn1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,Non-substrate,Cn1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,UQHKJRCFSLMWIA-UHFFFAOYSA-N,UQHKJRCFSLMWIA
3203,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,Non-substrate,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,GVJHHUAWPYXKBD-IEOSBIPESA-N,GVJHHUAWPYXKBD
3204,CNc1ccccc1C(=O)NC(=O)Nc1ccc(OC2NCC(Br)CN2)c(C)c1,Non-substrate,CNc1ccccc1C(=O)NC(=O)Nc1ccc(OC2NCC(Br)CN2)c(C)c1,SBYIGMLMKRKYAB-UHFFFAOYSA-N,SBYIGMLMKRKYAB
3205,CCN(CC)CCCNc1ccc2nc(C)n3c4ccc(OC)cc4c(=O)c1c23,Non-substrate,CCN(CC)CCCNc1ccc2nc(C)n3c4ccc(OC)cc4c(=O)c1c23,HUHCJYXNJIVBJY-UHFFFAOYSA-N,HUHCJYXNJIVBJY
3206,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,Non-substrate,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,KZJWDPNRJALLNS-VJSFXXLFSA-N,KZJWDPNRJALLNS
3207,Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,Non-substrate,Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,DSXXEELGXBCYNQ-UHFFFAOYSA-N,DSXXEELGXBCYNQ
3208,O=C1CC(O)C[C@@H](/C=C/c2c(C3CC3)nc3ccccc3c2-c2ccc(F)cc2)O1,Non-substrate,O=C1CC(O)C[C@@H](/C=C/c2c(C3CC3)nc3ccccc3c2-c2ccc(F)cc2)O1,XJVKVAFYQRWVAJ-GDOBVAKGSA-N,XJVKVAFYQRWVAJ
3209,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)cc1,Non-substrate,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)cc1,PIHMDTSRKDVWKE-UHFFFAOYSA-N,PIHMDTSRKDVWKE
3210,CN(C)CCCNc1ccc2ncn3c4ccccc4c(=O)c1c23,Non-substrate,CN(C)CCCNc1ccc2ncn3c4ccccc4c(=O)c1c23,KWLWSGBEPRFXEU-UHFFFAOYSA-N,KWLWSGBEPRFXEU
3211,CN1CCCC1CCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,Non-substrate,CN1CCCC1CCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,LBFDERUQORUFIN-UHFFFAOYSA-N,LBFDERUQORUFIN
3212,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,Non-substrate,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,WREGKURFCTUGRC-POYBYMJQSA-N,WREGKURFCTUGRC
3213,COc1cc2c3c(n(CCCN4CCOCC4)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2,Non-substrate,COc1cc2c3c(n(CCCN4CCOCC4)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2,FMFIFGLHVOZDEL-UHFFFAOYSA-N,FMFIFGLHVOZDEL
3214,Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl,Non-substrate,Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl,STEPQTYSZVCJPV-UHFFFAOYSA-N,STEPQTYSZVCJPV
3215,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,Non-substrate,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,UHDGCWIWMRVCDJ-CCXZUQQUSA-N,UHDGCWIWMRVCDJ
3216,Cc1cc(NC(=O)NC(=O)c2ccccc2N)ccc1OC1NCC(Br)CN1,Non-substrate,Cc1cc(NC(=O)NC(=O)c2ccccc2N)ccc1OC1NCC(Br)CN1,LUZJIOQTVAIUOC-UHFFFAOYSA-N,LUZJIOQTVAIUOC
3217,CN(C)CCNc1ccc2ncn3c4ccccc4c(=O)c1c23,Non-substrate,CN(C)CCNc1ccc2ncn3c4ccccc4c(=O)c1c23,ZRCXWSWJMWWTFD-UHFFFAOYSA-N,ZRCXWSWJMWWTFD
3218,O=C1NC(=O)C(c2cn(CCC3CCCCN3)c3ccccc23)=C1c1c[nH]c2ccccc12,Non-substrate,O=C1NC(=O)C(c2cn(CCC3CCCCN3)c3ccccc23)=C1c1c[nH]c2ccccc12,FZUIMWOIRBMAOH-UHFFFAOYSA-N,FZUIMWOIRBMAOH
3219,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)ccc1O,Non-substrate,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)cc2)ccc1O,HJTVQHVGMGKONQ-UHFFFAOYSA-N,HJTVQHVGMGKONQ
3220,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1F,Non-substrate,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1F,HFEKDTCAMMOLQP-RRKCRQDMSA-N,HFEKDTCAMMOLQP
3221,CN(C)CCCCCNc1ccc2ncn3c4ccccc4c(=O)c1c23,Non-substrate,CN(C)CCCCCNc1ccc2ncn3c4ccccc4c(=O)c1c23,CWBRVRDRRPWNKO-UHFFFAOYSA-N,CWBRVRDRRPWNKO
3222,O=c1nc[nH]c2c1ncn2[C@H]1CC[C@@H](CO)O1,Non-substrate,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,BXZVVICBKDXVGW-NKWVEPMBSA-N,BXZVVICBKDXVGW
3223,CCOCN(C(=O)CCl)c1c(C)cccc1CC,Non-substrate,CCOCN(C(=O)CCl)c1c(C)cccc1CC,VTNQPKFIQCLBDU-UHFFFAOYSA-N,VTNQPKFIQCLBDU
